regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
unseen_seastate,tcn,ar20,0,roll,10,1.0,-0.00807324518864716,-0.008949910545494153,-0.007255692520531239,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll,20,2.0,-0.003987290889738319,-0.004296641267467447,-0.0036883944329002007,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll,30,3.0,0.00040908836917658237,-2.0820876218173373e-05,0.0008909837380494681,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll,50,5.0,0.0175210991029192,0.015547072785351869,0.019648047631153513,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll,100,10.0,0.05528707239313341,0.04862053958726217,0.06241817189410957,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll,150,15.0,0.04590870734618928,0.03982052747903861,0.0528120667204728,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch,10,1.0,-0.020743307176446908,-0.02192275702094206,-0.019661529032761936,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch,20,2.0,-0.0033747678958396163,-0.00606093972048401,-0.0002279654328612941,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch,30,3.0,0.05351816829697888,0.044206934697003444,0.06455236693504628,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch,50,5.0,0.04248091472354705,0.02573336114763349,0.05961016908068329,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch,100,10.0,-0.13722304222948237,-0.2078695724550478,-0.05685703884429068,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch,150,15.0,-0.43743146023494467,-0.4821515929424468,-0.3943102382200258,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave,10,1.0,-0.004966736431951422,-0.005132666462475204,-0.004823649134981095,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave,20,2.0,-0.00258487088148361,-0.0027745393716386403,-0.0023732656964384584,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave,30,3.0,0.0037098726887540355,0.002542098097355,0.0049090916620103155,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave,50,5.0,0.04766884148967787,0.04210191728573232,0.0535436993273047,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave,100,10.0,0.20736477113127025,0.15626572725673885,0.26221822387639154,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave,150,15.0,-0.11129484721516404,-0.14050576544427126,-0.07828560983147884,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll,10,1.0,-0.011972496954933985,-0.013384988043184744,-0.010709004488281501,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll,20,2.0,-0.006168726024069268,-0.006729607034336866,-0.005633527593758781,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll,30,3.0,0.0002522601404948431,-8.153271614621432e-05,0.0006640258596797561,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll,50,5.0,0.017773737124038288,0.015839704181255982,0.01987435016800541,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll,100,10.0,0.059973007726285624,0.053482321993531916,0.0671664745553444,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll,150,15.0,0.05125821464024788,0.04524857829177599,0.057989924592776895,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch,10,1.0,-0.020381395581082984,-0.021187245346573635,-0.019612446206372734,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch,20,2.0,0.00022805587806935508,-0.002723053967314751,0.003697379034916209,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch,30,3.0,0.057838424346010116,0.04791310954487454,0.06971857054928685,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch,50,5.0,0.060115542586237136,0.04410908292394697,0.07635322167951517,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch,100,10.0,-0.09060264932614318,-0.15989653615981084,-0.012558266830042483,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch,150,15.0,-0.39574906022836304,-0.44153086587917184,-0.34915833862848444,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave,10,1.0,-0.006992475460814257,-0.007192250915274328,-0.006796654401183716,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave,20,2.0,-0.0025132616100818194,-0.002760191127728808,-0.00225084956584977,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave,30,3.0,0.004323447011988925,0.0032328300597268622,0.005498811482903462,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave,50,5.0,0.04707281907595969,0.04173678357230094,0.052811025124260426,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave,100,10.0,0.21731629416782727,0.16936033538623965,0.26972129306787224,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave,150,15.0,-0.08734870433607535,-0.11422716516908449,-0.05591443494333921,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,roll,10,1.0,-0.006554507402568447,-0.007138526648351419,-0.0060160451653449055,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,roll,20,2.0,-0.004091990944432727,-0.004332137714737839,-0.0038586352406925033,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,roll,30,3.0,0.0002477271990990329,-0.00021818413237745013,0.0007944471124983025,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,roll,50,5.0,0.017329172483930413,0.015417117325672212,0.01939062279119122,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,roll,100,10.0,0.06288353470421292,0.05590720692742223,0.07028875215045889,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,roll,150,15.0,0.05204625053664694,0.04513327104762331,0.05963415881597921,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,pitch,10,1.0,-0.013799407224503332,-0.014495864581816956,-0.013226668076317238,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,pitch,20,2.0,-0.002453087411100327,-0.005177199570064437,0.0006674283556831882,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,pitch,30,3.0,0.05545161669665512,0.04602721565046376,0.06662499174042955,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,pitch,50,5.0,0.045023673244872005,0.028092935409365045,0.062345262797358046,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,pitch,100,10.0,-0.1321038590599031,-0.20232099513031562,-0.051388381000112844,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,pitch,150,15.0,-0.4084526584149666,-0.45259330257754166,-0.3651180635069054,480,1000,0.95,0
unseen_seastate,tcn,ar20,2,heave,10,1.0,-0.0043714007166680705,-0.004460341792712886,-0.004267957893487184,480,1000,0.95,0
