experiment,model,train_seed,regime,observation_mode,threshold_set,rule,group_level,ss,heading_deg,speed_kn,scorable,base_rate,n_true_onsets,n_pred_onsets,n_matched,precision,recall,f1,f1_ci_lo,f1_ci_hi,n_boot,ci_level,bootstrap_seed,false_alarms_per_min,lead_p10,lead_p50,lead_p90,n_realizations,duration_s,n_excluded_true,n_excluded_pred
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,45.0,6.0,True,0.9084913793103448,95,418,91,0.21770334928229665,0.9578947368421052,0.35477582846003897,0.293645866924648,0.4071964642144283,1000,0.95,0,4.228448275862069,3.4,5.7,8.3,8,4640.0,12,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,45.0,12.0,True,0.15366379310344827,76,107,74,0.6915887850467289,0.9736842105263158,0.8087431693989071,0.7563976377952756,0.8481675392670157,1000,0.95,0,0.4267241379310345,7.96,11.7,12.0,8,4640.0,6,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,90.0,0.0,True,0.9997629310344828,1,17,1,0.058823529411764705,1.0,0.1111111111111111,0.0,0.16666666666666666,1000,0.95,0,0.20689655172413793,3.3,3.3,3.3,8,4640.0,9,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,90.0,6.0,True,0.999375,2,23,2,0.08695652173913043,1.0,0.16,0.0,0.19047619047619047,1000,0.95,0,0.27155172413793105,7.300000000000001,8.9,10.5,8,4640.0,9,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,90.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,135.0,0.0,True,0.9342887931034483,33,279,29,0.1039426523297491,0.8787878787878788,0.18589743589743588,0.13333333333333333,0.23198950207771377,1000,0.95,0,3.2327586206896552,1.68,3.5,5.34,8,4640.0,17,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,135.0,6.0,True,0.9820258620689655,10,159,9,0.05660377358490566,0.9,0.10650887573964497,0.04346273291925467,0.15545348671388504,1000,0.95,0,1.9396551724137931,2.0,3.0,3.9,8,4640.0,16,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,135.0,12.0,True,0.9934913793103448,5,100,5,0.05,1.0,0.09523809523809523,0.039925925925926,0.13245033112582782,1000,0.95,0,1.228448275862069,4.26,7.7,9.82,8,4640.0,13,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,180.0,0.0,True,0.7330818965517242,91,383,81,0.21148825065274152,0.8901098901098901,0.34177215189873417,0.308343049046157,0.3805547692552655,1000,0.95,0,3.9051724137931036,1.9,3.7,5.1,8,4640.0,9,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,180.0,6.0,True,0.8950646551724138,53,203,49,0.2413793103448276,0.9245283018867925,0.38281250000000006,0.3598147206361682,0.41407960109447,1000,0.95,0,1.9913793103448276,0.9800000000000001,2.3,3.9,8,4640.0,16,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS3,180.0,12.0,True,0.9848922413793103,11,155,11,0.07096774193548387,1.0,0.1325301204819277,0.05193967322999582,0.2,1000,0.95,0,1.8620689655172413,0.5,1.6,2.6,8,4640.0,15,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,45.0,0.0,True,0.44765086206896554,151,569,135,0.23725834797891038,0.8940397350993378,0.375,0.33618233618233617,0.40981401314734645,1000,0.95,0,5.612068965517241,1.44,2.8,5.2,8,4640.0,14,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,45.0,6.0,True,0.19607758620689655,93,347,86,0.2478386167146974,0.9247311827956989,0.39090909090909093,0.3342004570644368,0.4495677233429395,1000,0.95,0,3.375,2.3,5.85,8.5,8,4640.0,8,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,45.0,12.0,True,0.1153448275862069,52,122,50,0.4098360655737705,0.9615384615384616,0.574712643678161,0.5272616407982261,0.6443036219424261,1000,0.95,0,0.9310344827586207,2.9,9.149999999999999,11.8,8,4640.0,2,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,90.0,0.0,True,0.5360129310344828,157,815,144,0.17668711656441718,0.9171974522292994,0.2962962962962963,0.27518679814148594,0.3130866485360895,1000,0.95,0,8.676724137931034,1.53,3.3,5.8,8,4640.0,13,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,90.0,6.0,True,0.5026724137931035,179,855,166,0.19415204678362574,0.9273743016759777,0.32108317214700194,0.29056603773584905,0.35920759938106966,1000,0.95,0,8.90948275862069,1.55,3.25,6.35,8,4640.0,11,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,90.0,12.0,True,0.4988146551724138,150,675,134,0.1985185185185185,0.8933333333333333,0.32484848484848483,0.29099201341766995,0.35500111749680713,1000,0.95,0,6.995689655172414,1.8,3.5,5.7,8,4640.0,12,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,135.0,0.0,True,0.4441594827586207,142,530,129,0.24339622641509434,0.9084507042253521,0.38392857142857145,0.36389270882306846,0.40557384214873243,1000,0.95,0,5.185344827586207,1.1800000000000002,2.7,4.920000000000001,8,4640.0,10,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,135.0,6.0,True,0.5642241379310344,131,367,106,0.2888283378746594,0.8091603053435115,0.4257028112449799,0.36084452975047987,0.4849699398797595,1000,0.95,0,3.375,0.9,2.0,3.6,8,4640.0,10,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,135.0,12.0,True,0.682478448275862,130,354,106,0.2994350282485876,0.8153846153846154,0.4380165289256199,0.3951612903225806,0.48612049549549546,1000,0.95,0,3.206896551724138,0.6,1.3,2.95,8,4640.0,13,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,180.0,0.0,True,0.33112068965517244,131,425,118,0.2776470588235294,0.9007633587786259,0.42446043165467623,0.3773277832747621,0.4708171206225681,1000,0.95,0,3.9698275862068964,1.34,2.3,4.2299999999999995,8,4640.0,6,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,180.0,6.0,True,0.3895474137931034,152,335,124,0.3701492537313433,0.8157894736842105,0.5092402464065708,0.47443137162899274,0.5534704216362838,1000,0.95,0,2.728448275862069,0.8300000000000001,1.7,3.37,8,4640.0,11,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS4,180.0,12.0,True,0.5200646551724138,175,332,130,0.39156626506024095,0.7428571428571429,0.5128205128205129,0.461531007751938,0.5648937935612347,1000,0.95,0,2.6120689655172415,0.6,1.1,1.8,8,4640.0,12,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,45.0,0.0,True,0.06829741379310345,45,121,38,0.3140495867768595,0.8444444444444444,0.45783132530120485,0.39472419028340083,0.5334146341463414,1000,0.95,0,1.0732758620689655,1.4500000000000002,2.75,5.260000000000001,8,4640.0,3,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,45.0,6.0,True,0.017780172413793104,19,56,18,0.32142857142857145,0.9473684210526315,0.48,0.43037974683544306,0.6471614227086183,1000,0.95,0,0.49137931034482757,1.9300000000000002,4.15,6.880000000000001,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,45.0,12.0,True,0.01650862068965517,11,26,9,0.34615384615384615,0.8181818181818182,0.4864864864864865,0.4,0.5405405405405406,1000,0.95,0,0.21982758620689655,5.48,8.2,9.4,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,90.0,0.0,True,0.09982758620689655,64,204,57,0.27941176470588236,0.890625,0.42537313432835827,0.3619547008353519,0.49653434800493623,1000,0.95,0,1.9008620689655173,0.9200000000000002,2.5,4.44,8,4640.0,1,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,90.0,6.0,True,0.07234913793103448,48,141,46,0.3262411347517731,0.9583333333333334,0.48677248677248686,0.4331749726827878,0.5513606710158434,1000,0.95,0,1.228448275862069,1.15,3.1,5.6,8,4640.0,2,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,90.0,12.0,True,0.08273706896551725,54,171,50,0.29239766081871343,0.9259259259259259,0.4444444444444445,0.3768083447065705,0.5060431772338221,1000,0.95,0,1.5646551724137931,1.69,3.0,5.3,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,135.0,0.0,True,0.09935344827586207,62,151,56,0.3708609271523179,0.9032258064516129,0.5258215962441314,0.48,0.5960264900662252,1000,0.95,0,1.228448275862069,1.65,2.8,4.949999999999999,8,4640.0,2,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,135.0,6.0,True,0.22625,110,269,98,0.3643122676579926,0.8909090909090909,0.5171503957783641,0.48147653000594176,0.5578369418833523,1000,0.95,0,2.211206896551724,0.5700000000000001,1.8,3.6,8,4640.0,8,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,135.0,12.0,True,0.2582327586206897,123,226,94,0.415929203539823,0.7642276422764228,0.5386819484240688,0.4752281984955252,0.6021617092584834,1000,0.95,0,1.706896551724138,0.7300000000000001,1.6,2.6700000000000004,8,4640.0,8,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,180.0,0.0,True,0.1505603448275862,87,230,76,0.33043478260869563,0.8735632183908046,0.47949526813880117,0.4423044217687075,0.5128352490421455,1000,0.95,0,1.9913793103448276,0.7,1.9,3.9,8,4640.0,5,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,180.0,6.0,True,0.13896551724137932,96,183,80,0.4371584699453552,0.8333333333333334,0.5734767025089605,0.5114544820369724,0.6330963028804755,1000,0.95,0,1.331896551724138,0.59,1.5,2.4200000000000017,8,4640.0,6,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS5,180.0,12.0,True,0.1580603448275862,100,141,76,0.5390070921985816,0.76,0.6307053941908713,0.5928853754940712,0.6666666666666666,1000,0.95,0,0.8405172413793104,0.5,1.1,2.05,8,4640.0,5,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,45.0,0.0,True,0.015193965517241378,7,16,6,0.375,0.8571428571428571,0.5217391304347825,0.4444444444444444,0.6666666666666666,1000,0.95,0,0.12931034482758622,0.3,1.2999999999999998,2.0,8,4640.0,1,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,45.0,6.0,True,0.0019827586206896553,2,3,2,0.6666666666666666,1.0,0.8,0.0,1.0,1000,0.95,0,0.01293103448275862,1.83,1.9500000000000002,2.0700000000000003,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,45.0,12.0,True,0.021099137931034483,12,53,10,0.18867924528301888,0.8333333333333334,0.3076923076923077,0.25,0.4831896551724134,1000,0.95,0,0.5560344827586207,1.45,5.1,8.739999999999998,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,90.0,0.0,True,0.010043103448275862,7,10,5,0.5,0.7142857142857143,0.588235294117647,0.33269230769230823,0.8888888888888888,1000,0.95,0,0.06465517241379311,0.35999999999999993,1.2,1.8,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,90.0,6.0,True,0.008448275862068965,6,12,5,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.0,0.5714285714285714,1000,0.95,0,0.09051724137931035,0.82,1.9,4.24,8,4640.0,1,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,90.0,12.0,True,0.002672413793103448,3,1,0,0.0,0.0,0.0,0.0,0.0,1000,0.95,0,0.01293103448275862,,,,8,4640.0,1,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,135.0,0.0,True,0.00976293103448276,11,18,9,0.5,0.8181818181818182,0.6206896551724137,0.4666666666666667,0.9335294117647057,1000,0.95,0,0.11637931034482758,0.56,1.2,2.66,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,135.0,6.0,True,0.014353448275862069,14,21,6,0.2857142857142857,0.42857142857142855,0.34285714285714286,0.19025974025974043,0.5,1000,0.95,0,0.1939655172413793,0.30000000000000004,1.0,2.15,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,135.0,12.0,True,0.019224137931034484,17,15,10,0.6666666666666666,0.5882352941176471,0.625,0.3333333333333333,0.7587728194726164,1000,0.95,0,0.06465517241379311,0.37,1.0,1.91,8,4640.0,1,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,180.0,0.0,True,0.05142241379310345,45,96,33,0.34375,0.7333333333333333,0.4680851063829787,0.4,0.5674772036474164,1000,0.95,0,0.8146551724137931,0.4,1.4,2.16,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,180.0,6.0,True,0.07629310344827586,58,58,34,0.5862068965517241,0.5862068965517241,0.5862068965517241,0.5252280082377171,0.635676532769556,1000,0.95,0,0.3103448275862069,0.3,1.1,2.0,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,cell,SS6,180.0,12.0,True,0.06853448275862069,53,30,18,0.6,0.33962264150943394,0.4337349397590361,0.3373426289427372,0.5277777777777778,1000,0.95,0,0.15517241379310345,0.3,1.0,1.53,8,4640.0,2,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,sea_state,SS3,,,True,0.8752855603448276,424,2205,396,0.17959183673469387,0.9339622641509434,0.30125523012552297,0.26367113525724684,0.33742876071993816,1000,0.95,0,1.949353448275862,1.6,4.5,11.7,96,55680.0,147,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,sea_state,SS4,,,True,0.4356806752873563,1643,5726,1428,0.24938875305623473,0.8691418137553256,0.38756954810693445,0.37006119123640613,0.40718443721459124,1000,0.95,0,4.631465517241379,1.0,2.5,5.829999999999996,96,55680.0,122,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,sea_state,SS5,,,True,0.11574353448275862,819,1919,698,0.3637311099531006,0.8522588522588522,0.5098612125639153,0.48962911432037887,0.5331137387387388,1000,0.95,0,1.3157327586206897,0.7,2.0,4.2,96,55680.0,40,0
probabilistic,lstm_gaussian,1,id,ideal,strict,interval,sea_state,SS6,,,True,0.02491918103448276,235,333,138,0.4144144144144144,0.5872340425531914,0.4859154929577465,0.43955814655712677,0.5377540319839983,1000,0.95,0,0.2101293103448276,0.3,1.2,2.3599999999999994,96,55680.0,6,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,45.0,0.0,True,0.9192887931034482,47,352,46,0.13068181818181818,0.9787234042553191,0.23057644110275685,0.18181818181818182,0.26997638724911455,1000,0.95,0,3.956896551724138,5.550000000000001,8.350000000000001,11.55,8,4640.0,17,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,45.0,6.0,True,0.9084913793103448,95,332,95,0.286144578313253,1.0,0.4449648711943794,0.42990654205607476,0.46334489664544737,1000,0.95,0,3.064655172413793,5.28,9.5,11.8,8,4640.0,12,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,45.0,12.0,True,0.15366379310344827,76,115,75,0.6521739130434783,0.9868421052631579,0.7853403141361257,0.7468212733799358,0.8159305513250076,1000,0.95,0,0.5172413793103449,11.24,11.9,12.1,8,4640.0,6,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,90.0,0.0,True,0.9997629310344828,1,9,1,0.1111111111111111,1.0,0.19999999999999998,0.0,0.2,1000,0.95,0,0.10344827586206896,9.3,9.3,9.3,8,4640.0,9,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,90.0,6.0,True,0.999375,2,15,2,0.13333333333333333,1.0,0.23529411764705882,0.0,0.23529411764705882,1000,0.95,0,0.16810344827586207,7.0,7.4,7.800000000000001,8,4640.0,9,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,90.0,12.0,False,1.0,0,0,0,,,,,,1000,0.95,0,0.0,,,,8,4640.0,8,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,135.0,0.0,True,0.9342887931034483,33,304,33,0.10855263157894737,1.0,0.19584569732937687,0.1569932409823998,0.25001780626780623,1000,0.95,0,3.5043103448275863,4.08,8.0,10.96,8,4640.0,17,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,135.0,6.0,True,0.9820258620689655,10,154,10,0.06493506493506493,1.0,0.12195121951219512,0.061209029066171934,0.17105439065578384,1000,0.95,0,1.8620689655172413,5.28,7.0,8.02,8,4640.0,16,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,135.0,12.0,True,0.9934913793103448,5,43,5,0.11627906976744186,1.0,0.20833333333333334,0.09090909090909091,0.32265566391597894,1000,0.95,0,0.49137931034482757,0.24,3.5,4.96,8,4640.0,13,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,180.0,0.0,True,0.7330818965517242,91,898,91,0.10133630289532294,1.0,0.1840242669362993,0.16699362843729043,0.19976820566748252,1000,0.95,0,10.435344827586206,4.4,8.0,11.0,8,4640.0,9,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,180.0,6.0,True,0.8950646551724138,53,604,52,0.08609271523178808,0.9811320754716981,0.1582952815829528,0.1413508490326941,0.17525985030362942,1000,0.95,0,7.137931034482759,2.84,6.8,10.069999999999999,8,4640.0,16,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS3,180.0,12.0,True,0.9848922413793103,11,123,11,0.08943089430894309,1.0,0.16417910447761194,0.1188118811881188,0.19230769230769232,1000,0.95,0,1.4482758620689655,2.7,5.4,7.0,8,4640.0,15,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,45.0,0.0,True,0.44765086206896554,151,1301,151,0.11606456571867795,1.0,0.20798898071625346,0.18601493550577053,0.2286907224374093,1000,0.95,0,14.870689655172415,2.7,6.7,11.1,8,4640.0,14,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,45.0,6.0,True,0.19607758620689655,93,373,93,0.24932975871313673,1.0,0.39914163090128757,0.35749224084419623,0.43002246504831076,1000,0.95,0,3.6206896551724137,4.14,8.5,11.9,8,4640.0,8,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,45.0,12.0,True,0.1153448275862069,52,99,52,0.5252525252525253,1.0,0.6887417218543047,0.6335403726708074,0.7333431952662721,1000,0.95,0,0.6077586206896551,8.01,11.75,12.1,8,4640.0,2,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,90.0,0.0,True,0.5360129310344828,157,1250,156,0.1248,0.9936305732484076,0.22174840085287845,0.21045576407506703,0.2328489448352462,1000,0.95,0,14.14655172413793,3.55,7.35,11.3,8,4640.0,13,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,90.0,6.0,True,0.5026724137931035,179,1392,178,0.1278735632183908,0.994413407821229,0.22660725652450667,0.21739066231798454,0.23686327967765095,1000,0.95,0,15.698275862068966,2.6,7.2,10.990000000000004,8,4640.0,11,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,90.0,12.0,True,0.4988146551724138,150,1168,148,0.1267123287671233,0.9866666666666667,0.22458270106221548,0.20603061765035185,0.24386596588358522,1000,0.95,0,13.189655172413794,2.97,6.75,11.4,8,4640.0,12,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,135.0,0.0,True,0.4441594827586207,142,1370,142,0.10364963503649635,1.0,0.18783068783068782,0.17018494644925128,0.20256854237655386,1000,0.95,0,15.879310344827585,2.81,6.2,10.88,8,4640.0,10,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,135.0,6.0,True,0.5642241379310344,131,1833,131,0.07146753955264594,1.0,0.1334012219959267,0.12228659213741024,0.14436424208772905,1000,0.95,0,22.00862068965517,2.1,4.7,9.8,8,4640.0,10,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,135.0,12.0,True,0.682478448275862,130,2104,130,0.06178707224334601,1.0,0.11638316920322292,0.10719819834960757,0.12644208583294878,1000,0.95,0,25.525862068965516,1.4,4.15,10.22,8,4640.0,13,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,180.0,0.0,True,0.33112068965517244,131,1249,130,0.10408326661329063,0.9923664122137404,0.1884057971014493,0.17167276422986466,0.20546088742717955,1000,0.95,0,14.469827586206897,2.0900000000000003,5.7,10.010000000000002,8,4640.0,6,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,180.0,6.0,True,0.3895474137931034,152,2444,152,0.062193126022913256,1.0,0.11710323574730355,0.11033566064746214,0.12495299845738526,1000,0.95,0,29.637931034482758,1.6200000000000003,4.3,10.7,8,4640.0,11,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS4,180.0,12.0,True,0.5200646551724138,175,3521,173,0.04913376881567737,0.9885714285714285,0.09361471861471862,0.08534606823987657,0.10276727952693189,1000,0.95,0,43.293103448275865,1.2,3.3,9.18,8,4640.0,12,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS5,45.0,0.0,True,0.06829741379310345,45,514,45,0.08754863813229571,1.0,0.16100178890876565,0.13065153948436342,0.19173383054653353,1000,0.95,0,6.064655172413793,2.54,6.4,11.46,8,4640.0,3,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS5,45.0,6.0,True,0.017780172413793104,19,116,19,0.16379310344827586,1.0,0.2814814814814815,0.16079265562024195,0.3739866643270749,1000,0.95,0,1.2543103448275863,4.26,7.8,10.18,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS5,45.0,12.0,True,0.01650862068965517,11,45,11,0.24444444444444444,1.0,0.39285714285714285,0.2940817790530847,0.5238095238095238,1000,0.95,0,0.4396551724137931,7.0,9.9,11.8,8,4640.0,0,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS5,90.0,0.0,True,0.09982758620689655,64,624,63,0.10096153846153846,0.984375,0.18313953488372092,0.16741251299464222,0.2,1000,0.95,0,7.254310344827586,1.5,5.8,8.56,8,4640.0,1,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS5,90.0,6.0,True,0.07234913793103448,48,539,47,0.08719851576994433,0.9791666666666666,0.16013628620102216,0.1385081224841863,0.18020692516871878,1000,0.95,0,6.362068965517241,2.8000000000000003,6.1,8.62,8,4640.0,2,0
probabilistic,lstm_gaussian,1,id,ideal,strict,point,cell,SS5,90.0,12.0,True,0.08273706896551725,54,535,54,0.10093457943925234,1.0,0.18336162988115448,0.1449704347150805,0.224329663479608,1000,0.95,0,6.219827586206897,2.45,5.800000000000001,8.150000000000002,8,4640.0,0,0
