experiment,model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,regime,phase_lag_s,phase_lag_raw_s,phase_lag_std_s,dominant_period_s,phase_lag_identified,n_realizations_phase,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name
probabilistic,lstm_quantile,pitch,20,2.0,542880,0.45309463284759743,0.25938854915576515,2.2574679499954007,0.9597158087528859,1.7994950774677116,0.2517898706815036,480,0.9562106897272792,0.9627372806223823,unseen_seastate,0.3157866287050586,0.31562500000000004,0.4714882725689164,8.15,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,30,3.0,542880,0.5388540824836753,0.3273973120142945,2.9691366291153294,0.9670631554908647,1.7992884411802126,0.2994817674314759,480,0.9646498595340322,0.9692611958422928,unseen_seastate,0.4548530090998689,0.459375,0.6543693225759576,8.175,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,50,5.0,542880,0.7793156499949486,0.48783834515517643,3.3044138255161024,0.9443791099390311,1.799307264730753,0.43311982631913887,480,0.9387667781302348,0.9497959176906713,unseen_seastate,0.2917593727348361,0.2875,0.32104567664779404,8.2,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,100,10.0,542880,1.759227663444245,1.1566340977674539,2.143658806541388,0.32650749613478236,1.7986835875269107,0.9780639994959228,480,0.26717298961243874,0.3844352396148132,unseen_seastate,0.5231466073194736,0.515625,2.2529170250340944,8.175,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,150,15.0,542880,2.3148686479868243,1.6289650529902764,2.6262925581694647,0.2230975341999084,1.799090637361259,1.2866881745224694,480,0.2048531264038082,0.24194219094416788,unseen_seastate,3.3509121850206234,3.359375,17.43421350053002,8.2,False,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,10,1.0,542880,0.23294022813302648,0.11866996652659703,0.7230439858176025,0.8962090333348401,1.3052269451126672,0.1784672228881385,480,0.8859389886986759,0.9054663447290203,unseen_seastate,0.054667100664087774,0.053125000000000006,0.052021649489637056,10.8,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,20,2.0,542880,0.23423519819845848,0.12127350319119289,1.3801185991770855,0.9711947601641776,1.3051890619407918,0.17946457339303404,480,0.9681986515739193,0.9738887102699959,unseen_seastate,0.05236771541714811,0.037500000000000006,0.05659258406906461,10.8,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,30,3.0,542880,0.2560530321267172,0.13995573770722677,1.9144386984978832,0.982111376772689,1.3051257868066772,0.19619030955875616,480,0.9803937414545034,0.9836568621593289,unseen_seastate,0.04556822783099291,0.046875,0.058767701625671256,10.8,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,50,5.0,542880,0.3455655528577081,0.2456342533253897,2.4740805367882084,0.9804910802388039,1.305196114559555,0.2647614017563337,480,0.9796826944053405,0.9812796842973889,unseen_seastate,0.009136962442312591,0.009375000000000001,0.05332910754562933,10.8,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,100,10.0,542880,0.8252693517013706,0.6186772781069403,1.4729533632755942,0.6860840078853461,1.3048466130537077,0.6324646463771005,480,0.6549582434785194,0.7134177060405605,unseen_seastate,-0.23407034444020292,-0.22812500000000002,0.13619901045523433,10.8,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,150,15.0,542880,1.2882878487158504,1.0099150677182058,1.8518455911559912,0.5160324121707247,1.3047382588874747,0.9873917929059187,480,0.502930943222949,0.5304697814144841,unseen_seastate,7.612945344821096,7.61875,4.846395329893413,10.8,False,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,10,1.0,542880,0.6784924743537736,0.3223274435307101,1.7507606275566403,0.849811552747202,3.299047438683298,0.20566314579112893,480,0.8339364921736174,0.8654924768833521,unseen_seastate,-0.048149346992982595,-0.05,0.11362544543692409,11.5,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,20,2.0,542880,0.7186404826695513,0.3371996347117661,3.368958975401052,0.9544978506358103,3.2992335448738204,0.21782043401751233,480,0.9497370901144983,0.959151985800107,unseen_seastate,-0.032322923568449735,-0.028125000000000004,0.06756275610497615,11.525,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,30,3.0,542880,0.7100302397687911,0.339966027504928,4.734841225141871,0.9775124133184443,3.2996776276077266,0.21518169951758728,480,0.9752283101206783,0.9796441707639243,unseen_seastate,-0.41160016085548595,-0.403125,2.061953567414085,11.525,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,50,5.0,542880,0.7301644779841159,0.3808733967442725,6.356646858286032,0.9868057341013268,3.3008478104739085,0.22120513271385417,480,0.9857486606139905,0.987875212269472,unseen_seastate,-0.36426733402832234,-0.38125000000000003,2.1387997505647816,11.5,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,100,10.0,542880,1.2091232059639716,0.7965770038617661,3.3400320894805207,0.8689491524164135,3.3023390388764846,0.36614145056872693,480,0.8610440161456951,0.8770410673762056,unseen_seastate,-0.3172221656236072,-0.31562499999999993,1.9733759153028558,11.5,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,150,15.0,542880,2.0710324368632804,1.4256976820307246,4.761033745378059,0.8107781507453278,3.303717238675165,0.6268794473747977,480,0.8053207976576935,0.8167356938623815,unseen_seastate,-0.11822705792022403,-0.11875000000000001,0.23185121084854152,11.5,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,10,1.0,542880,0.3303721947225203,0.18605869471296085,0.9751166377198593,0.8852126991689218,1.256288669542056,0.26297474675382365,480,0.8742848845476525,0.8948102203522018,unseen_seastate,0.49431379953769106,0.5,0.9332625197155808,7.6,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,20,2.0,542880,0.35437493598603165,0.20896801982035468,1.75173518675313,0.9590749622878605,1.2564720932103475,0.28203963932106635,480,0.9565847855859158,0.9613351369293237,unseen_seastate,0.8348305645160254,0.8374999999999999,3.7375449254670774,7.6,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,30,3.0,542880,0.3813328019280453,0.22765263683315656,2.2061010698625934,0.9701215875165309,1.2564709426767824,0.3034951219131697,480,0.9682052648523054,0.971858097656484,unseen_seastate,0.26402616331414075,0.265625,0.3797114108063866,7.6,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,50,5.0,542880,0.746029640340836,0.4570854311182052,2.178290159899136,0.8827046741423739,1.2560499558821334,0.5939490199789814,480,0.8726446960193319,0.8921836337685594,unseen_seastate,0.4560859630918724,0.453125,0.6344878220642047,7.6,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,100,10.0,542880,1.5552653095534492,1.0307378447475064,1.6285109886511375,0.08793123409758064,1.2558852337264772,1.2383817149745826,480,0.05307967957154082,0.12228771217767936,unseen_seastate,1.1732588225005216,1.165625,2.753921725024222,7.6,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,150,15.0,542880,1.9220088059798996,1.337662885184937,1.8234169111921585,-0.11106326707578473,1.2565624407980214,1.5295768388232778,480,-0.1497093824514953,-0.07546420296081845,unseen_seastate,5.469312026719237,5.4625,8.840263627830794,7.6,False,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,10,1.0,542880,0.14979043760651808,0.07744692218219451,0.4398398830423327,0.8840211054226593,0.734348118721256,0.2039774240415472,480,0.8719752264180861,0.8952898543462207,unseen_seastate,0.05116348430749154,0.037500000000000006,0.06993981467014786,10.1,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,20,2.0,542880,0.15682509137423556,0.08539467063381442,0.8317851168879822,0.9644525208671844,0.7343764911329834,0.21354862698871052,480,0.9615049474866911,0.9671991830232926,unseen_seastate,0.05966346167347569,0.0625,0.0565910534930084,10.1,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,30,3.0,542880,0.15543258381431135,0.09416271007987195,1.1362827111436415,0.981288382316059,0.7344107746237766,0.21164257005071344,480,0.9801411924617148,0.9823319231869868,unseen_seastate,0.05765391581877651,0.07187500000000001,0.046856421733639984,10.1,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,50,5.0,542880,0.2100861556276662,0.14455965198100962,1.4001961120139228,0.9774878417410953,0.734264962236321,0.28611763659240297,480,0.9765227778085974,0.978376920757309,unseen_seastate,0.10460090889312625,0.10625000000000001,0.08551514890815473,10.1,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,100,10.0,542880,0.5392473466657542,0.4101234299857026,0.7683267045109754,0.5074116032550909,0.7341029397003275,0.7345663904927061,480,0.48378964528021207,0.5329122655808869,unseen_seastate,-0.10700538540304598,-0.1125,0.18204935253757148,10.1,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,150,15.0,542880,0.873631119995309,0.6780170751264183,1.1070364316158197,0.37722328707378305,0.7341299638155024,1.1900224252593852,480,0.3581488446705315,0.3963442202885501,unseen_seastate,2.3261503903217693,2.321875,4.506971284981783,10.125,True,32,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll,10,1.0,542880,1.4568542811839098,0.6525754992553686,3.25942469682689,0.8002207744269434,6.257000679431415,0.2328358834885562,480,0.7808756853577031,0.8196040446041583,unseen_seastate,0.08603768855853171,0.090625,0.2992309085659301,11.7,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll,20,2.0,542880,1.5297286549317892,0.6595447573061205,6.285602666698202,0.9407709243159904,6.258149735730003,0.244437848170686,480,0.9349098630464582,0.9465177789439807,unseen_seastate,0.04120900187251318,0.040624999999999994,0.19332730921457378,11.7,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll,30,3.0,542880,1.5268120596011052,0.6608383393256433,8.864531895835025,0.970333961967772,6.258818948538503,0.24394571438396237,480,0.9674937692510692,0.9731769096573512,unseen_seastate,-0.015680820918413888,-0.01875,0.11394898065571392,11.7,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll,50,5.0,542880,1.475529364613068,0.6998106365162844,12.020706403631479,0.9849326896512833,6.25953903317843,0.2357249242783031,480,0.9836466759574846,0.9862463021187066,unseen_seastate,-0.05407749569861869,-0.05624999999999999,0.203977492292071,11.7,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll,100,10.0,542880,1.8281006051169857,1.1465874116653691,6.564312783673568,0.922442883942307,6.263610691806128,0.29186050906842814,480,0.9180008038622531,0.9269318421813277,unseen_seastate,-0.10350827973379226,-0.1,0.3323570139782829,11.7,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll,150,15.0,542880,3.0452832464121617,1.987167471647092,8.758534298487419,0.8791094046241876,6.26746488344986,0.4858875642771719,480,0.8754713655861519,0.8831437714034619,unseen_seastate,-0.16579549773697502,-0.165625,0.2985315672614854,11.7,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,10,1.0,542880,0.4036109890112614,0.21429495004403862,1.2228602601407708,0.8910637801861492,1.7997766828726487,0.22425614958354292,480,0.8791610240387925,0.9004642932670524,unseen_seastate,0.13357364703937522,0.14687499999999998,0.19498321473958674,8.1,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,20,2.0,542880,0.4577538430152355,0.25350535942304864,2.2574679499954007,0.958883057584731,1.7994950774677116,0.25437904707102427,480,0.9543666759389615,0.9625383019417839,unseen_seastate,0.23465460730310714,0.240625,0.3704010710321728,8.15,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,30,3.0,542880,0.573767309814123,0.33899761195504663,2.9691366291153294,0.9626568253156274,1.7992884411802126,0.31888567540497853,480,0.9590515675997743,0.965510766169779,unseen_seastate,0.3433342359570258,0.34062500000000007,0.5117928254762745,8.175,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,50,5.0,542880,0.8261840080372601,0.5148952316827226,3.3044138255161024,0.9374878109114503,1.799307264730753,0.45916782765887937,480,0.9315149048811223,0.9430338918498792,unseen_seastate,0.39697749223103657,0.4,0.6489087038055775,8.2,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,100,10.0,542880,2.1546324358662248,1.4242356528058595,2.143658806541388,-0.010264429124209773,1.7986835875269107,1.197894088102913,480,-0.09266926208435494,0.07264595985067875,unseen_seastate,-6.3230495705048675,-6.324999999999999,40.42183543358123,8.175,False,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch,150,15.0,542880,2.6981237155613025,1.879560410344817,2.6262925581694647,-0.055449630969912844,1.799090637361259,1.4997152781133154,480,-0.08883563390893966,-0.022043973076560877,unseen_seastate,1.0068707094316078,1.0156250000000004,40.20798035952712,8.2,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,10,1.0,542880,0.24418805135442326,0.12139921448789365,0.7230439858176025,0.8859436728727872,1.3052269451126672,0.1870847458894169,480,0.8749766247256736,0.896441712487833,unseen_seastate,0.021218614953849208,0.015625,0.046430610026953985,10.8,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,20,2.0,542880,0.23961663222568563,0.12869963512305924,1.3801185991770855,0.9698559846344089,1.3051890619407918,0.18358768029313713,480,0.9676676359032458,0.9719589399573253,unseen_seastate,0.016213317324256633,0.025,0.04962019670632965,10.8,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,30,3.0,542880,0.26853931596911135,0.1516927218063935,1.9144386984978832,0.9803241806001384,1.3051257868066772,0.20575742099630198,480,0.9790248926610272,0.9815127424775839,unseen_seastate,0.0031204443525643744,-0.003125,0.07663579785769416,10.8,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,50,5.0,542880,0.3932821912052814,0.2702683796756917,2.4740805367882084,0.9747314165420309,1.305196114559555,0.3013203815259567,480,0.9736986800175359,0.9757463826264026,unseen_seastate,-0.09855006111335134,-0.1,0.0749259204883131,10.8,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,100,10.0,542880,0.9355235614930126,0.6905256326856668,1.4729533632755942,0.596604112073742,1.3048466130537077,0.7169605623634372,480,0.5613000810571706,0.6288974063378208,unseen_seastate,-0.4123337100990734,-0.415625,0.15110843884578298,10.8,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave,150,15.0,542880,1.4417406062973077,1.1173499754371292,1.8518455911559912,0.3938714830808797,1.3047382588874747,1.1050037020656176,480,0.37684690189757625,0.4120295891238442,unseen_seastate,7.746093843861189,7.7562500000000005,4.663774290439482,10.8,False,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,10,1.0,542880,0.7466650493141536,0.3472130831254322,1.7507606275566403,0.8181144895749137,3.299047438683298,0.22632746669813253,480,0.8020279479847573,0.834475771503078,unseen_seastate,-0.25140314168360084,-0.25625,1.9369368324551721,11.5,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,20,2.0,542880,0.7722171193640069,0.36908152242443487,3.368958975401052,0.9474603221430007,3.2992335448738204,0.23405955015334948,480,0.9429212845230873,0.9521341626102612,unseen_seastate,-0.6359067400307352,-0.6375000000000001,2.6743376224649524,11.525,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,30,3.0,542880,0.8471518420571564,0.4035367815530775,4.734841225141871,0.9679880832710285,3.2996776276077266,0.2567377597645329,480,0.9652054941992746,0.9708077320744507,unseen_seastate,-0.6479502552670389,-0.65,2.6735063671098644,11.525,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,50,5.0,542880,0.898435960617898,0.4375237724097658,6.356646858286032,0.9800235605525556,3.3008478104739085,0.2721833941471261,480,0.978413209821889,0.9816362425708178,unseen_seastate,0.020699529686554724,0.025000000000000005,0.08882480006895915,11.5,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,100,10.0,542880,1.2814293509931476,0.8079809033819911,3.3400320894805207,0.8528066953447138,3.3023390388764846,0.38803688413201604,480,0.8441300082837853,0.8614484321959489,unseen_seastate,-0.046797695555731614,-0.05,0.2250793148188216,11.5,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,roll_rate,150,15.0,542880,2.016270318464705,1.3517026271063513,4.761033745378059,0.8206526374303518,3.303717238675165,0.6103035377426115,480,0.815858554068606,0.8258886703805456,unseen_seastate,-0.35759744301756824,-0.359375,0.36355598004584483,11.5,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,10,1.0,542880,0.2981493005553287,0.1667924597347634,0.9751166377198593,0.9065123040357744,1.256288669542056,0.23732547127405873,480,0.8973368686251749,0.9140598688696104,unseen_seastate,0.31889587609527015,0.315625,0.6051472344242377,7.6,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,20,2.0,542880,0.3717509275961652,0.21583997514596548,1.75173518675313,0.95496323220945,1.2564720932103475,0.2958688295625599,480,0.9512286034771775,0.9578742287786008,unseen_seastate,0.36612765963120253,0.36250000000000004,0.613594664349986,7.6,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,30,3.0,542880,0.39805340593481675,0.2402447411869829,2.2061010698625934,0.967443937157174,1.2564709426767824,0.3168027149810602,480,0.9648347782246834,0.9695078389673806,unseen_seastate,0.36307834534353406,0.353125,0.5937798253300364,7.6,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,50,5.0,542880,0.8641985823865206,0.5443096137653584,2.178290159899136,0.8426032937476554,1.2560499558821334,0.6880288306523504,480,0.8324899110304286,0.8525357604782867,unseen_seastate,0.40355876415528824,0.403125,0.5808585179913678,7.6,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,100,10.0,542880,1.574902121777609,1.0414879377412574,1.6285109886511375,0.06475423686808157,1.2558852337264772,1.254017548326881,480,0.02615461557113293,0.10077476606755853,unseen_seastate,0.6805891804806277,0.68125,1.86707080743753,7.6,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,pitch_rate,150,15.0,542880,1.9571808003995255,1.3538039396558716,1.8234169111921585,-0.1520993639532633,1.2565624407980214,1.557567484793317,480,-0.1829992484487548,-0.12350454027684228,unseen_seastate,-8.851300286276526,-8.85,63.15521042944213,7.6,False,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,10,1.0,542880,0.15097814407787102,0.08166028293382148,0.4398398830423327,0.8821745923927568,0.734348118721256,0.20559478567300493,480,0.8711186816263932,0.8924080469740502,unseen_seastate,0.03762101911818769,0.040624999999999994,0.11731032570660253,10.1,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,20,2.0,542880,0.16080389359216768,0.08594706922925044,0.8317851168879822,0.9626258925434239,0.7343764911329834,0.2189665594334075,480,0.9588929054973652,0.9659516798973017,unseen_seastate,0.01086282940421048,0.0125,0.10032876496503118,10.1,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,30,3.0,542880,0.1591867240781077,0.0932112263437691,1.1362827111436415,0.9803735888192097,0.7344107746237766,0.2167543418186583,480,0.9787353227512315,0.9818220341956051,unseen_seastate,-0.013124276015037503,-0.015625,0.0682416627701518,10.1,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,50,5.0,542880,0.20755926936363978,0.1446763274381743,1.4001961120139228,0.9780261309681285,0.734264962236321,0.2826762545382595,480,0.9771809261807832,0.9788342028133433,unseen_seastate,0.03053409624706834,0.028125,0.08769866212820267,10.1,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,100,10.0,542880,0.5622592921242487,0.42438971293775446,0.7683267045109754,0.4644729322153345,0.7341029397003275,0.7659134185646661,480,0.43678806398647035,0.49187828664699446,unseen_seastate,-0.29556408103142834,-0.29375000000000007,0.1761112432781666,10.1,True,32,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,heave_rate,150,15.0,542880,0.8945788253267503,0.6909066940397671,1.1070364316158197,0.3469996686011113,0.7341299638155024,1.2185564810314309,480,0.3314455359986776,0.36099921606933155,unseen_seastate,3.465831294668016,3.4656249999999993,5.008347884100471,10.125,False,32,2,False,1246628,,,,,pinball
probabilistic,lstm_gaussian,roll,10,1.0,542880,1.454446016483153,0.5711769457833051,3.25942469682689,0.8008807218251384,6.257000679431415,0.23245099225645618,480,0.7802200051789348,0.8226219348288912,unseen_seastate,-0.006710879448286647,-0.0125,0.09732611729172388,11.7,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll,20,2.0,542880,1.4776913397314024,0.585282193511908,6.285602666698202,0.9447320180141588,6.258149735730003,0.23612272031375936,480,0.9390548147166805,0.9506512508445318,unseen_seastate,-0.030609608149127762,-0.03125,0.10090648117401922,11.7,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll,30,3.0,542880,1.526431186852609,0.6268974734613328,8.864531895835025,0.9703487608764788,6.258818948538503,0.24388486061081,480,0.9673565190373611,0.9735037346118072,unseen_seastate,-0.0189967919924569,-0.012500000000000002,0.08980435692979317,11.7,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll,50,5.0,542880,1.4928724666886217,0.6492380778604827,12.020706403631479,0.9845764112530772,6.25953903317843,0.23849559189194483,480,0.9830336135345361,0.9861612340616086,unseen_seastate,0.024620657306657148,0.03125,0.1385277974793141,11.7,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll,100,10.0,542880,1.8511003060445852,1.0993713308124193,6.564312783673568,0.9204790843765236,6.263610691806128,0.2955324647596857,480,0.9152982393405015,0.9258420552772586,unseen_seastate,-0.08018186681095177,-0.071875,0.2747799582229985,11.7,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll,150,15.0,542880,2.922369079621401,1.905434070975641,8.758534298487419,0.8886712691181708,6.26746488344986,0.4662760995021026,480,0.885324769537542,0.8921952204425367,unseen_seastate,0.3538013859345046,0.3562500000000001,2.753963191412391,11.7,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,pitch,10,1.0,542880,0.33994572623461855,0.1554043452623812,1.2228602601407708,0.922720285714814,1.7997766828726487,0.18888217047685407,480,0.9156358580330004,0.9294673526517844,unseen_seastate,0.07071340568637227,0.06875,0.12371271659552263,8.1,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,pitch,20,2.0,542880,0.41797579415702873,0.20458645299951408,2.2574679499954007,0.965718558379725,1.7994950774677116,0.2322739302767159,480,0.9626598448155662,0.9684852289860653,unseen_seastate,0.16212615318400092,0.15625,0.22896260280192332,8.15,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,pitch,30,3.0,542880,0.5439338662332451,0.2975348240682264,2.9691366291153294,0.9664392364030072,1.7992884411802126,0.30230498556221536,480,0.9639858619190109,0.968702103243124,unseen_seastate,0.21858580441224254,0.209375,0.25945629919592483,8.175,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,pitch,50,5.0,542880,0.7919060558737789,0.45052630703861796,3.3044138255161024,0.9425674013646921,1.799307264730753,0.4401171892074137,480,0.9363690623466782,0.9483538553967291,unseen_seastate,0.2434816652833541,0.240625,0.3825744510405684,8.2,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,pitch,100,10.0,542880,1.905255677479989,1.2419938446399184,2.143658806541388,0.21005800215287063,1.7986835875269107,1.059250048586705,480,0.15232083972700344,0.26450957788567186,unseen_seastate,0.3586941527242545,0.3593750000000001,4.459830729250027,8.175,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,pitch,150,15.0,542880,2.549055321477254,1.7401867504129962,2.6262925581694647,0.0579535533485801,1.799090637361259,1.416857643823868,480,0.01711167212871852,0.09793069655384812,unseen_seastate,6.596152979096429,6.59375,28.017285937787353,8.2,False,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,heave,10,1.0,542880,0.21204207539740413,0.09848215215784295,0.7230439858176025,0.9139967909413819,1.3052269451126672,0.16245609714952725,480,0.9066738697082362,0.9211937558509311,unseen_seastate,0.015252941110946718,0.01875,0.04127169867173202,10.8,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,heave,20,2.0,542880,0.22965936935951506,0.11167071562923314,1.3801185991770855,0.9723091990065236,1.3051890619407918,0.17595869905469164,480,0.9699961191637048,0.9746037804543888,unseen_seastate,0.013366575598956557,0.028125000000000004,0.04928754740443006,10.8,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,heave,30,3.0,542880,0.26557571067809194,0.13848933760152013,1.9144386984978832,0.9807560696856145,1.3051257868066772,0.2034866779606666,480,0.9792270509569144,0.9822455963182137,unseen_seastate,-0.01159850889587297,-0.003125000000000001,0.05352928657388613,10.8,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,heave,50,5.0,542880,0.3832077893691615,0.2630368111857503,2.4740805367882084,0.9760094065555187,1.305196114559555,0.29360169333516356,480,0.9750002042813471,0.9770544781933547,unseen_seastate,-0.16316179696746302,-0.16562500000000002,0.07821344746473607,10.8,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,heave,100,10.0,542880,0.9213718092489134,0.6817792470759729,1.4729533632755942,0.6087162179208385,1.3048466130537077,0.7061150330096229,480,0.5743032578914486,0.6403914645103997,unseen_seastate,-0.5266624580117942,-0.525,0.20443253722394472,10.8,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,heave,150,15.0,542880,1.3873771734393905,1.0818259264774122,1.8518455911559912,0.4387200280083581,1.3047382588874747,1.0633375422150801,480,0.4244173440121774,0.45338992482700763,unseen_seastate,8.256996851218368,8.259374999999999,4.03593973351361,10.8,False,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll_rate,10,1.0,542880,0.7597641301231796,0.29706517998602266,1.7507606275566403,0.8116767115503819,3.299047438683298,0.23029803124819975,480,0.7910165009195094,0.8329823632769112,unseen_seastate,0.04346516810450041,0.056249999999999994,0.100048927122248,11.5,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll_rate,20,2.0,542880,0.8243743136698091,0.33304750494789753,3.368958975401052,0.9401233550551052,3.2992335448738204,0.2498684323062487,480,0.9337667059112917,0.9467751813904441,unseen_seastate,0.03375453085235988,0.034375,0.10261253993951452,11.525,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll_rate,30,3.0,542880,0.8272128990221705,0.35016526990386954,4.734841225141871,0.9694772432706487,3.2996776276077266,0.25069506551217297,480,0.9663727708431656,0.9728230902722516,unseen_seastate,0.02637152443759656,0.028125,0.11054057732017496,11.525,True,32,0,False,433928,,,,,gaussian_nll
probabilistic,lstm_gaussian,roll_rate,50,5.0,542880,0.8205880822351084,0.3847182246894597,6.356646858286032,0.9833354250681361,3.3008478104739085,0.2485991870425844,480,0.9819486179311521,0.9848013633895726,unseen_seastate,-0.02901058344203073,-0.021875000000000002,0.06857358424834888,11.5,True,32,0,False,433928,,,,,gaussian_nll
