experiment,model,head,n_realizations,dof,horizon_samples,horizon_s,n_windows,n_quantiles,alpha,picp,mean_interval_width,winkler,crps,pinball,crossing_rate,picp_ci_lo,picp_ci_hi,regime,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,val_loss_name
probabilistic,lstm_quantile,quantile,384,roll_rate,20,2.0,434304,9,0.1,0.9707370873857942,0.17994353522403095,0.1905285658782506,0.021325935356144313,0.01066296767807216,0.17326342838196288,0.9668112082780725,0.9742375156572355,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,30,3.0,434304,9,0.1,0.9872393530798703,0.1864697470556732,0.194830130728007,0.021768249810410693,0.010884124905205345,0.1364366895078102,0.9858254241268789,0.9885887534998526,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,50,5.0,434304,9,0.1,0.9702696728558797,0.21829044739085937,0.24565032398038786,0.030463146018155116,0.015231573009077556,0.1193104369289714,0.9673749838822575,0.9732821940391984,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,100,10.0,434304,9,0.1,0.911223474801061,0.64922029360217,0.8049535289123877,0.10679051160020583,0.05339525580010296,0.1436205975537872,0.9039377947244327,0.9173223134025935,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,150,15.0,434304,9,0.1,0.9155223069554966,1.2625003184898067,1.5938274737501348,0.2117387669710506,0.10586938348552533,0.05312407898614795,0.9117156415782494,0.9195656153293545,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,10,1.0,434304,9,0.1,0.986014404656646,0.10528174766931823,0.1099599316422851,0.012627927885148613,0.006313963942574312,0.0776161398467433,0.9846315599211611,0.9874861847922193,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,20,2.0,434304,9,0.1,0.9827908561744768,0.130972351051279,0.13967128677753485,0.017450483199508992,0.008725241599754498,0.22720030209254347,0.9809001874263188,0.9845940286066903,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,30,3.0,434304,9,0.1,0.9630742521367521,0.14686728699834556,0.16426880264936805,0.02108275836621013,0.01054137918310507,0.16767057176539935,0.9600058369252873,0.9664483288203655,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,50,5.0,434304,9,0.1,0.9017853853521957,0.35275730377480624,0.4371796682025342,0.05716188934130776,0.028580944670653894,0.214119602858827,0.8940991793766578,0.9097002905798703,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,100,10.0,434304,9,0.1,0.9092156646035956,1.14259944029571,1.4340467285398024,0.1926153060654885,0.09630765303274423,0.004365605658709107,0.9050417449528442,0.9133275885094312,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,150,15.0,434304,9,0.1,0.8995772546419099,1.7726063802973855,2.2329743576415315,0.29936244279446783,0.14968122139723405,0.0023393751842027705,0.89665407180224,0.9024812113174182,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,10,1.0,434304,9,0.1,0.9820379273504274,0.04338830201565581,0.04566050295011046,0.005070072736867811,0.0025350363684339045,0.015123047450633658,0.9795041031167109,0.9847126667035072,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,20,2.0,434304,9,0.1,0.9647504973474801,0.04243441767169294,0.0468476845602013,0.006192956020097453,0.003096478010048726,0.035640933539640436,0.9604700279067198,0.9686855865937224,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,30,3.0,434304,9,0.1,0.9395653735632183,0.057141296301417704,0.06509935981755063,0.008483351826837033,0.004241675913418514,0.003474524756852343,0.933294017554524,0.9453611410440613,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,50,5.0,434304,9,0.1,0.917969901267315,0.09218339847066226,0.11419999917101217,0.014965340571970385,0.007482670285985192,0.04936634246979075,0.9130560621131742,0.9228954257847038,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,100,10.0,434304,9,0.1,0.9291464043619216,0.3720893695577181,0.4603328832040794,0.060827800817287385,0.03041390040864369,0.007545405982905983,0.9255817353743,0.9327072741674034,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,150,15.0,434304,9,0.1,0.9070052313586796,0.6862125473268098,0.8796069294981588,0.11705099418817597,0.05852549709408797,0.018305150309460654,0.9038136305445034,0.9105028965885646,id,0,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,10,1.0,434304,9,0.1,0.9870436376363101,0.2011155486782328,0.21479063278980462,0.022447787986928713,0.011223893993464355,0.00012663940465664603,0.9850951752689361,0.9886738897178013,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,20,2.0,434304,9,0.1,0.9855469901267315,0.20067525282535628,0.21661292901191148,0.022326276656948224,0.011163138328474107,0.0044254715590922485,0.9833477817381373,0.9874361046640141,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,30,3.0,434304,9,0.1,0.9832789935160625,0.2048610705718184,0.22396813714590927,0.023714499298850146,0.011857249649425073,0.0013400751547303271,0.9810800153809314,0.9853147795092838,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,50,5.0,434304,9,0.1,0.968443762894194,0.22636038505426925,0.2606505374462928,0.031076519274240974,0.01553825963712049,0.036110650604185085,0.9654060865200413,0.9711940829465076,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,100,10.0,434304,9,0.1,0.9307604811376363,0.7309618487762355,0.9239523809547558,0.12112396896034178,0.06056198448017094,0.04466226422045388,0.9270832757699676,0.9344960557581786,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,150,15.0,434304,9,0.1,0.9224483311229,1.6800592484819767,2.1403344602606955,0.28395709283037107,0.14197854641518554,0.0960479295608606,0.9188978227232537,0.9265174278846153,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,10,1.0,434304,9,0.1,0.9916487068965517,0.074787600090169,0.07817427092429785,0.008160887491287188,0.004080443745643594,0.0449961317418214,0.9906261512673151,0.9926320043103448,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,20,2.0,434304,9,0.1,0.9851118110816387,0.08803523720015553,0.09470418520740426,0.010655528799573481,0.005327764399786743,0.10275751547303272,0.9834470209806956,0.986675635039051,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,30,3.0,434304,9,0.1,0.9707946507515473,0.12673371638939648,0.1453936276661032,0.018038567317544205,0.009019283658772102,0.07731681034482758,0.968058030780283,0.9734726712164751,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,50,5.0,434304,9,0.1,0.9515707891246684,0.2779233336514575,0.3369556342486772,0.04395548708633453,0.021977743543167266,0.1325154730327144,0.9480485443376069,0.9548931163424698,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,100,10.0,434304,9,0.1,0.9164870689655172,1.1241214659180077,1.4180982984226995,0.18992420796882356,0.0949621039844117,0.004146864868847628,0.9137030743442381,0.9191559368552903,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,150,15.0,434304,9,0.1,0.9061256631299734,2.0088494861321604,2.5418159529308237,0.3414485159553975,0.17072425797769886,0.0004167587680518715,0.9032081790635131,0.9090825205386089,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,10,1.0,434304,9,0.1,0.9926871500147362,0.04272838981094186,0.04467042107658754,0.004608487187602241,0.002304243593801121,0.03173122973769525,0.9916484190797229,0.9936589923187444,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,20,2.0,434304,9,0.1,0.9923371647509579,0.0434423052245048,0.04578125786748836,0.004744920788515911,0.0023724603942579564,1.8420277040966695e-05,0.991287151396257,0.9933180445033893,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,30,3.0,434304,9,0.1,0.9868341069849691,0.051658506832596776,0.05537958657096527,0.006091235053056189,0.0030456175265280976,0.018111737400530504,0.985422653256705,0.9882042302166224,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,50,5.0,434304,9,0.1,0.949332725464191,0.1243560903238487,0.14906344188484774,0.019276855728757446,0.009638427864378723,4.605069260241674e-06,0.946283248600059,0.9524713104185086,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,100,10.0,434304,9,0.1,0.9180758178603006,0.4449741173333145,0.5622383923449087,0.07465919144530478,0.03732959572265239,0.050061707928087236,0.9148284957080755,0.9213225643788682,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,150,15.0,434304,9,0.1,0.9076752689360448,0.9408577877698208,1.2035146686177784,0.16073810744282852,0.08036905372141427,9.210138520483348e-06,0.9048589812665782,0.9103992825302092,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,10,1.0,434304,9,0.1,0.987918600795756,0.11362107643840888,0.12009308382308144,0.01275783559025448,0.006378917795127242,0.013829022988505748,0.9862306126584144,0.9893580878831418,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,20,2.0,434304,9,0.1,0.9842967138225759,0.11776557201307691,0.12570480027932895,0.013502686622086934,0.006751343311043469,0.010034445918066608,0.9822865435271146,0.9859293835654288,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,30,3.0,434304,9,0.1,0.9783838048924256,0.12364035021324933,0.13512817844749056,0.015363871588790644,0.007681935794395322,0.0016693376068376068,0.976125018420277,0.9804154463233128,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,50,5.0,434304,9,0.1,0.963737382110227,0.1622642665119317,0.18790757507714664,0.022641776504032585,0.01132088825201629,0.01512995505452402,0.9605910261015326,0.9667263023135867,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,100,10.0,434304,9,0.1,0.9268070291777188,0.5726712354759472,0.7110417010582964,0.09367793899075495,0.04683896949537747,0.05253693265546714,0.9236611912393162,0.9299162568155026,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,150,15.0,434304,9,0.1,0.920028367226643,1.1659667454135692,1.48377630057054,0.19744560700459285,0.09872280350229637,0.034287043177129384,0.9164130424771588,0.9238462574602122,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,10,1.0,434304,9,0.1,0.9895994510757442,0.06837290156461727,0.0715674310859301,0.007715092194304501,0.0038575460971522497,0.09635877173592691,0.9884734540782494,0.9906750225648394,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,20,2.0,434304,9,0.1,0.9794153404067197,0.08956881598325211,0.0983978393437854,0.011865156040943894,0.005932578020471947,0.004858348069554966,0.9772300623526379,0.981483074067934,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,30,3.0,434304,9,0.1,0.9691713638373121,0.11615828032537749,0.13134580328456985,0.016617230554577207,0.008308615277288604,0.15584935897435898,0.9664122365900384,0.971603934110669,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,50,5.0,434304,9,0.1,0.9494939028882995,0.30837027720294663,0.37770084466293424,0.04977677366448749,0.024888386832243748,0.03475906277630415,0.9462054804929266,0.9526533833443855,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,100,10.0,434304,9,0.1,0.914387157382847,1.063844271918425,1.3421176555874834,0.1804780530046509,0.09023902650232546,0.020402759357500737,0.9113198934386972,0.9175853779840849,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch_rate,150,15.0,434304,9,0.1,0.907051282051282,1.6948334974452355,2.137556389726917,0.28810578513827845,0.14405289256913925,0.005507662835249042,0.9046488174182139,0.9097641859158562,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,10,1.0,434304,9,0.1,0.9913056292366638,0.027424420447282587,0.028716363941235067,0.0030666760868621207,0.001533338043431061,0.0,0.990278641228264,0.9922591088269967,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,20,2.0,434304,9,0.1,0.9898527298850575,0.02916841216016557,0.030791515977158228,0.0033024127530298167,0.0016512063765149077,0.00020262304745063365,0.9886893742631889,0.99089675664972,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,30,3.0,434304,9,0.1,0.9771381336575302,0.03927706663757326,0.043095427025707234,0.005174134083526848,0.002587067041763425,0.0019732721780135573,0.9749595905172413,0.978994091696139,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,50,5.0,434304,9,0.1,0.944455957117595,0.0784206385113614,0.09642050913183947,0.01264494308775315,0.006322471543876572,1.1512673150604184e-05,0.9407737437371058,0.9482994630489242,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,100,10.0,434304,9,0.1,0.9141108532272325,0.32939555931306286,0.4208395519968677,0.05612347565789824,0.028061737828949124,2.0722811671087532e-05,0.9109882133252284,0.9175211948312703,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave_rate,150,15.0,434304,9,0.1,0.906745044945476,0.652098496158098,0.8304522921266346,0.11127762920060434,0.05563881460030218,0.006159280135573239,0.9038367710175361,0.9094375138152079,id,1,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,10,1.0,434304,9,0.1,0.9837901562039493,0.19247881769210076,0.20459128004354307,0.021524676812853406,0.010762338406426703,0.060126086796345415,0.9821230060050103,0.9852983739500442,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,20,2.0,434304,9,0.1,0.9808843575007368,0.19559471603789622,0.2089259607732247,0.022326219201862,0.011163109600931007,0.03212956822870616,0.9787151971890657,0.9827610959143825,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,30,3.0,434304,9,0.1,0.9786163608900678,0.20140005423511004,0.21651392367672773,0.023716053681158422,0.011858026840579215,0.07570733863837312,0.9764078847995874,0.9805968284888005,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,50,5.0,434304,9,0.1,0.9632147067491895,0.22333563637091733,0.25377123298715315,0.030934879322175642,0.015467439661087821,0.05062582891246684,0.9602097839301503,0.965780018143973,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,100,10.0,434304,9,0.1,0.9303460249042146,0.7247362668565276,0.9127163240552264,0.11986190190234546,0.05993095095117275,0.009560123784261715,0.9265648025346301,0.9342722493921309,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll,150,15.0,434304,9,0.1,0.914044079722959,1.669311944954469,2.1245152035569177,0.2826158303471098,0.1413079151735549,0.0024084512231063956,0.9106491651009431,0.917502601864132,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,10,1.0,434304,9,0.1,0.9868502247273799,0.07381962165800834,0.07743072687269385,0.0082607765944208,0.004130388297210401,0.20635085101679929,0.9856251036140584,0.9879140532898615,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,20,2.0,434304,9,0.1,0.9786670166519305,0.08674381435559016,0.09368381433641378,0.010890795039609328,0.005445397519804665,0.10258712791040377,0.9766462546971706,0.9802927787908929,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,30,3.0,434304,9,0.1,0.9624019120247569,0.12614247564184014,0.14537833683545057,0.018211981506672078,0.00910599075333603,0.2222843906572355,0.9597836423334807,0.964831891946655,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,50,5.0,434304,9,0.1,0.9525700891541409,0.27836818652428547,0.3364685529905262,0.043884458344643634,0.02194222917232181,0.07745496242263483,0.9491162296455938,0.9558977122015915,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,100,10.0,434304,9,0.1,0.9157226274683171,1.1240778864736267,1.4198715114588407,0.1899497870555445,0.09497489352777222,0.004022527998821102,0.912804855585028,0.9186286564249926,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,pitch,150,15.0,434304,9,0.1,0.9063167735042735,2.01175518413142,2.5475172432133752,0.34156159003337316,0.17078079501668664,0.0002993295019157088,0.9036826163240496,0.9088708024793692,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,10,1.0,434304,9,0.1,0.9903224469496021,0.04319096341268372,0.04513307225775359,0.004805105116979934,0.002402552558489967,0.0004927424108458591,0.9894197382478632,0.9912457633362806,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,20,2.0,434304,9,0.1,0.9878149867374005,0.04337467161873008,0.045859871916514784,0.004951571801955964,0.002475785900977983,2.302534630120837e-06,0.9867672183539641,0.9888446226606249,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,30,3.0,434304,9,0.1,0.9818491195107575,0.05069970607305378,0.05468179615390621,0.006250829313551067,0.003125414656775537,0.00035228779840848804,0.9804644327475684,0.9831868921308576,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,50,5.0,434304,9,0.1,0.9460216806660772,0.12254969062908541,0.1477583525435779,0.0191416386148719,0.00957081930743595,4.605069260241674e-06,0.9428550623526378,0.9489830280172414,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,100,10.0,434304,9,0.1,0.9178409593280283,0.4417022197628309,0.5589529006919183,0.07415612535470249,0.03707806267735123,3.684055408193339e-05,0.9146312836170056,0.921099103393015,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,heave,150,15.0,434304,9,0.1,0.9085318118184498,0.9427523805870034,1.2054052640836515,0.16066172124845715,0.08033086062422855,0.0008726606248157972,0.9056006276709402,0.911576107979664,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,10,1.0,434304,9,0.1,0.9780430297671677,0.11169497472794934,0.11796747042073871,0.01289968744810215,0.006449843724051075,0.024646330680813438,0.9759360378905099,0.9800370823202181,id,2,False,1246628,,,,,pinball
probabilistic,lstm_quantile,quantile,384,roll_rate,20,2.0,434304,9,0.1,0.9811491489832007,0.11639817841377396,0.12313490329383116,0.013516499594917939,0.006758249797458968,0.005153072502210433,0.9794289253610374,0.9826484444076039,id,2,False,1246628,,,,,pinball
