model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,n_params,fit_time_s_mean
ar10,id,roll_imu,20,2.0,1,True,434304,0.20597479141944464,,0.15770105632698111,,3.7445627859317203,0.9969742996904691,,0.9963693741036486,0.9973582143136459,54900,0.01318715000525117
ar10,id,roll_imu,30,3.0,1,True,434304,0.45438452798655177,,0.3424858517750849,,5.267438807686876,0.9925587127103911,,0.9911619656042313,0.993504380376674,54900,0.01318715000525117
ar10,id,roll_imu,50,5.0,1,True,434304,0.8757353356988342,,0.623560494745262,,7.087624231053461,0.9847333278593013,,0.9820147509194869,0.9866424755609082,54900,0.01318715000525117
ar10,id,roll_imu,100,10.0,1,True,434304,1.3682069758674424,,0.9547825616029701,,3.793831212709033,0.8699388498472016,,0.852485830297547,0.8826973742118442,54900,0.01318715000525117
ar10,id,roll_imu,150,15.0,1,True,434304,1.9599264148563817,,1.3102893682233367,,5.252023789483733,0.8607400730290563,,0.8479303473466434,0.8716718088378946,54900,0.01318715000525117
ar10,id,roll_rate_imu,10,1.0,1,True,434304,0.09759560283043138,,0.07545893639058043,,1.0678999900390298,0.9916478297760148,,0.9901125309761586,0.9926527816690245,54900,0.01318715000525117
ar10,id,roll_rate_imu,20,2.0,1,True,434304,0.21772940713857233,,0.16501700128415384,,2.0486112451264518,0.9887042499078548,,0.986771644160786,0.9900217487600249,54900,0.01318715000525117
ar10,id,roll_rate_imu,30,3.0,1,True,434304,0.29384073255317655,,0.21629441749063552,,2.8661560416217173,0.9894894768223533,,0.9877364759700065,0.9906913467592288,54900,0.01318715000525117
ar10,id,roll_rate_imu,50,5.0,1,True,434304,0.32930917836503615,,0.23706414164017073,,3.7984644418446996,0.9924839174698848,,0.991386665064429,0.9933019369845071,54900,0.01318715000525117
ar10,id,roll_rate_imu,100,10.0,1,True,434304,0.7408129364551496,,0.5121075079754828,,1.958924104837112,0.8569848998465074,,0.8386360975579674,0.8708269157274962,54900,0.01318715000525117
ar10,id,roll_rate_imu,150,15.0,1,True,434304,1.0732355665870106,,0.7167605200754197,,2.8982735890952527,0.8628766689972848,,0.8496614668835649,0.8736562825766911,54900,0.01318715000525117
ar20,id,heave_imu,10,1.0,1,True,434304,0.0020902153429647008,,0.0015402494942305812,,0.4360860094370759,0.9999770259397871,,0.9999748984924332,0.9999787117337057,108900,0.04626502899918705
ar20,id,heave_imu,20,2.0,1,True,434304,0.016393324805144743,,0.012045925354073672,,0.8272378841486192,0.9996072888272672,,0.9995647110538126,0.9996409267224603,108900,0.04626502899918705
ar20,id,heave_imu,30,3.0,1,True,434304,0.058677435286877515,,0.04242417714289868,,1.1355767624159623,0.9973300123499361,,0.9970292280688686,0.9975825563930825,108900,0.04626502899918705
ar20,id,heave_imu,50,5.0,1,True,434304,0.2055297053384684,,0.14235009502232687,,1.419148162303668,0.9790253983769379,,0.9767787234882526,0.9809613778427053,108900,0.04626502899918705
ar20,id,heave_imu,100,10.0,1,True,434304,0.485638080698808,,0.33561452437037514,,0.8123875004006482,0.6426457077381509,,0.6056019967261403,0.6715868619291055,108900,0.04626502899918705
ar20,id,heave_imu,150,15.0,1,True,434304,0.6432625923163746,,0.44125555236062364,,1.0935546656669395,0.6539844651614357,,0.6308790856449168,0.6741276694032109,108900,0.04626502899918705
ar20,id,heave_rate_imu,10,1.0,1,True,434304,0.006069177835748114,,0.004470033086544531,,0.2838667559561788,0.9995428795432624,,0.9995008227386888,0.9995791047932996,108900,0.04626502899918705
ar20,id,heave_rate_imu,20,2.0,1,True,434304,0.030977721194298955,,0.022564876170317126,,0.5325577215099725,0.9966165048235092,,0.9962991204465356,0.9969005111580272,108900,0.04626502899918705
ar20,id,heave_rate_imu,30,3.0,1,True,434304,0.07768880775889984,,0.05515101285227647,,0.7178513821406037,0.988287547799575,,0.9871418993262615,0.9893054517079645,108900,0.04626502899918705
ar20,id,heave_rate_imu,50,5.0,1,True,434304,0.14420177599214523,,0.09756685473828892,,0.8471498442942375,0.9710251799329409,,0.967957801924699,0.9736517704690966,108900,0.04626502899918705
ar20,id,heave_rate_imu,100,10.0,1,True,434304,0.31285656731336436,,0.21312913114562324,,0.47470625601314864,0.5656491843715346,,0.5484417640644091,0.5838895601792357,108900,0.04626502899918705
ar20,id,heave_rate_imu,150,15.0,1,True,434304,0.4157735496573354,,0.281628509167994,,0.6780395407647745,0.6239862967258449,,0.6012905817510966,0.6452981846155983,108900,0.04626502899918705
ar20,id,pitch_imu,10,1.0,1,True,434304,0.05755823520066715,,0.0444293982339671,,0.8967465758949417,0.9958802061502903,,0.99551680658266,0.9961825230444741,108900,0.04626502899918705
ar20,id,pitch_imu,20,2.0,1,True,434304,0.21509926747619942,,0.15675804870217905,,1.639889871399927,0.9827952448717687,,0.9814245109471808,0.9840273698251175,108900,0.04626502899918705
ar20,id,pitch_imu,30,3.0,1,True,434304,0.42217357365098174,,0.29796227772887823,,2.122484405245588,0.9604366485922415,,0.957334440077404,0.9632037771752038,108900,0.04626502899918705
