model,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,rmse_mean,rmse_std,mae_mean,mae_std,rmse_persistence,skill_mean,skill_std,skill_ci_lo,skill_ci_hi,signal_std,nrmse_mean,nrmse_std,n_params,fit_time_s_mean
ar20,unseen_heading,roll,150,15.0,1,True,542880,2.2148830431954343,,1.5969377719792777,,7.374083638485099,0.909783603073469,,0.903669660519988,0.9148258323217419,5.065170959625261,0.4372770555723353,,180900,0.10919459700016887
ar20,unseen_heading,roll_rate,10,1.0,1,True,542880,0.02672019872517053,,0.01933719902430748,,1.496522493983729,0.9996812039956594,,0.999655223318429,0.9997025493857251,2.7332887334068814,0.009775841973293979,,180900,0.10919459700016887
ar20,unseen_heading,roll_rate,20,2.0,1,True,542880,0.1248837439512435,,0.08958578313758804,,2.869729322989601,0.9981062181516165,,0.9979576828244794,0.9982299085426876,2.733256744126837,0.04569045488302224,,180900,0.10919459700016887
ar20,unseen_heading,roll_rate,30,3.0,1,True,542880,0.2889502215670356,,0.20539030254449242,,4.009794338695159,0.9948071967616686,,0.9944305409001012,0.9951271904991422,2.733638938173776,0.10570167754490303,,180900,0.10919459700016887
ar20,unseen_heading,roll_rate,50,5.0,1,True,542880,0.4858589818488566,,0.3411008940974132,,5.284985224882037,0.991548517111771,,0.9910422521268337,0.9919505317148208,2.7350087097464617,0.17764440022346265,,180900,0.10919459700016887
ar20,unseen_heading,roll_rate,100,10.0,1,True,542880,1.1309323096368025,,0.8058094836969428,,2.6414823571751724,0.8166935298017103,,0.8021134358339698,0.8280766324438141,2.736128999843485,0.4133329640895935,,180900,0.10919459700016887
ar20,unseen_heading,roll_rate,150,15.0,1,True,542880,1.5851567994816589,,1.1249465060872577,,4.093644502679639,0.8500576872248095,,0.8425387463089432,0.8561210503531804,2.7370865408303726,0.5791401827582539,,180900,0.10919459700016887
damped_persistence,unseen_heading,heave,10,1.0,1,True,542880,0.55052763637203,,0.3601598337440562,,0.4420022912223382,-0.5513479261186194,,-0.5768050341781329,-0.5211779984684661,0.7794698459399999,0.7062847129232079,,6,0.12953276600092067
damped_persistence,unseen_heading,heave,20,2.0,1,True,542880,0.7901941547947909,,0.5144698819233074,,0.8430990468253012,0.12156338651723986,,0.10711842834903483,0.13869390094674675,0.7795381170816457,1.0136696814172965,,6,0.12953276600092067
damped_persistence,unseen_heading,heave,30,3.0,1,True,542880,0.8676643854970574,,0.5614664759968219,,1.1675647610562139,0.4477425470944626,,0.4392658552668353,0.457808559008037,0.7795925331975873,1.1129716467886543,,6,0.12953276600092067
damped_persistence,unseen_heading,heave,50,5.0,1,True,542880,0.8283708848356938,,0.5315769216278745,,1.4948282814139655,0.6929090340666021,,0.690774779745697,0.695281354687885,0.7797418971482062,1.0623654928192792,,6,0.12953276600092067
damped_persistence,unseen_heading,heave,100,10.0,1,True,542880,0.7409930399650076,,0.48913035261083154,,0.8088824179867767,0.16081547577724042,,0.12338148286884379,0.19162210758664272,0.7798418820620302,0.9501836936555654,,6,0.12953276600092067
damped_persistence,unseen_heading,heave,150,15.0,1,True,542880,0.8279899051841445,,0.5275625646561772,,1.1495384153377484,0.4811962511813892,,0.4650873894300519,0.4998525869395625,0.7799149016983908,1.0616413449480995,,6,0.12953276600092067
damped_persistence,unseen_heading,heave_rate,10,1.0,1,True,542880,0.3316157214131847,,0.22745655110767443,,0.27069553593565016,-0.500748906468039,,-0.5261433464879627,-0.47196944981945715,0.44901789131634606,0.7385356526463036,,6,0.12953276600092067
damped_persistence,unseen_heading,heave_rate,20,2.0,1,True,542880,0.46162988178206654,,0.31541087946145874,,0.5128966998925041,0.18991979983488516,,0.17646673772311208,0.2051108469787208,0.4490640117514402,1.0279823581979257,,6,0.12953276600092067
damped_persistence,unseen_heading,heave_rate,30,3.0,1,True,542880,0.496349416351491,,0.33736685841342723,,0.7022072783425681,0.5003747507945309,,0.4928724837676808,0.5090997794680006,0.44910731984426616,1.1051911078260908,,6,0.12953276600092067
damped_persistence,unseen_heading,heave_rate,50,5.0,1,True,542880,0.4667822332573298,,0.31526278425213705,,0.8646383961207528,0.7085529926783214,,0.7069659161100987,0.7102691091246832,0.44913294867058995,1.0392963478608748,,6,0.12953276600092067
damped_persistence,unseen_heading,heave_rate,100,10.0,1,True,542880,0.4361139572985026,,0.30097607839912344,,0.4403061225551369,0.018951398535879238,,-0.017227448688535166,0.05067515768033355,0.4491261128521456,0.9710278356539767,,6,0.12953276600092067
damped_persistence,unseen_heading,heave_rate,150,15.0,1,True,542880,0.4693560716619009,,0.3148028502347044,,0.6915545720642212,0.5393702678263137,,0.5270566648719814,0.5525412249554869,0.4491083042103025,1.0450843755543586,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch,10,1.0,1,True,542880,0.0732061022615131,,0.053738180084626046,,0.06419259594153902,-0.3005429243246496,,-0.3158900523667734,-0.2837421219356545,0.09331800023822037,0.7844799725094193,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch,20,2.0,1,True,542880,0.09789086156514738,,0.07162935948309102,,0.11932083976475145,0.3269432263935854,,0.31894225705794316,0.3354990796143806,0.09331311784801627,1.0490578797783514,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch,30,3.0,1,True,542880,0.10206290518534039,,0.07434569302788673,,0.1581323770827971,0.5834239922266599,,0.5788492073478673,0.5883249368480639,0.0933093260053012,1.093812478932083,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch,50,5.0,1,True,542880,0.09401603640734212,,0.06814235272045492,,0.17469731727052137,0.7103780960179756,,0.7096549043641441,0.7111036272063942,0.09329922763600644,1.007682901450505,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch,100,10.0,1,True,542880,0.09359291748944083,,0.0687113956029405,,0.10629142820675849,0.22466482801425736,,0.21293355485006185,0.23733857639951397,0.09327196673014979,1.003441020603968,,6,0.12953276600092067
damped_persistence,unseen_heading,pitch,150,15.0,1,True,542880,0.09485017101650639,,0.06869725564884692,,0.13931379085811119,0.536459145895823,,0.5279458167116976,0.5448223836531191,0.09328776110372569,1.016748283958101,,6,0.12953276600092067
