regime,grid_kind,sign_convention,heading_deg,speed_kn,model,record,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_records
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll_rate,100,10.0,1131,3.207604162793569e-07,2.583448936822831e-07,2.9035249490072287e-07,-0.22042308111135345,3.191841049083171e-07,1.0049385647555746,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,roll_rate,150,15.0,1131,3.146383771270157e-07,2.5373390756960834e-07,5.313278661149855e-07,0.6493303341348007,3.1589336934118667e-07,0.9960271650627289,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,10,1.0,1131,0.40913823596678184,0.31562060272922365,0.2500297839386198,-1.6776674882022453,0.3969360457097976,1.0307409477896228,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,20,2.0,1131,0.4168330107820889,0.3225425938350028,0.47323062656643305,0.22414864411237123,0.39880052323767456,1.0452168101436201,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,30,3.0,1131,0.4182012761873374,0.32482532696240957,0.6459095572412946,0.5807941966501622,0.40011375544108807,1.0452059458098597,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,50,5.0,1131,0.40260863018518184,0.3140196454797997,0.7816818342634834,0.734719015054585,0.40040290311023685,1.0055087689370168,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,100,10.0,1131,0.40057470386501015,0.31203947371495677,0.2678452123038479,-1.2366563638711496,0.4028601153014858,0.9943270347456329,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,pitch_rate,150,15.0,1131,0.40992233715320725,0.31997910432174215,0.7227520189446346,0.6783196435385856,0.40391155634958004,1.0148814281471683,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,10,1.0,1131,0.1405750894523023,0.11298279152004014,0.08917859882637226,-1.4848229421394352,0.13127339872401,1.0708573924245552,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,20,2.0,1131,0.14284409302201423,0.11496888994576897,0.1663160776568246,0.2623402222990314,0.13130307952815026,1.087895984887313,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,30,3.0,1131,0.14066843509829302,0.11349970847185498,0.22130442699516736,0.5959704695634302,0.13129639130075718,1.0713808178936735,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,50,5.0,1131,0.12939098587895478,0.10456005598714534,0.24631895876735524,0.7240614589549694,0.13122462599669443,0.9860267072295879,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,100,10.0,1131,0.13218402598832737,0.10728719562276597,0.1592249294827041,0.31081499442906313,0.13089133487525392,1.0098760633337986,3
unseen_vessel,mss,nominal,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,heave_rate,150,15.0,1131,0.1343018249007487,0.1074860463427663,0.17759286579514372,0.4281096123808662,0.13110033862955736,1.0244201220580949,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll,10,1.0,1131,3.291962326948008e-07,2.660544853781446e-07,3.1115223196463227e-07,-0.11934476326252019,4.7142722446462713e-07,0.6982970342212419,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll,20,2.0,1131,4.806774020867467e-07,3.879276106598188e-07,5.841356416830061e-07,0.32285761546905534,4.7114517045409276e-07,1.0202320478494278,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll,30,3.0,1131,5.288588486087752e-07,4.256336962008131e-07,7.870541939304761e-07,0.5484869830383428,4.7225681209964384e-07,1.1198543569069548,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll,50,5.0,1131,4.964056515432752e-07,3.989794126136592e-07,9.153989701361168e-07,0.7059287310728894,4.736919849654738e-07,1.0479502868925614,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll,100,10.0,1131,4.7302982602042456e-07,3.8132784444153964e-07,3.871500636612498e-07,-0.49285758976924865,4.746109552376894e-07,0.9966685783380769,3
unseen_vessel,mss,nominal,180.0,0.0,damped_persistence|0,S175_h180.0_u00.0_s000,roll,150,15.0,1131,4.7262573902511703e-07,3.828352919525655e-07,8.021073248720977e-07,0.6528079483454203,4.6941731239276237e-07,1.0068349133013446,3
