regime,grid_kind,ss,heading_deg,speed_kn,model,record,threshold_set,rule,scorable,base_rate,always_yes_sample_f1,n_onsets_true,n_onsets_pred,n_matched,precision,recall,f1,false_alarms_per_min,lead_p10,median_lead_time_s,lead_p90,n_onsets_true_raw,n_excluded_true,n_excluded_pred,n_windows,duration_s,peak_roll_deg,peak_pitch_deg,peak_heave_rate_mps,roll_limit_deg,pitch_limit_deg,heave_rate_limit_mps,sustain_s,n_records
unseen_vessel,mss,SS5,180.0,0.0,tcn|0,S175_h180.0_u00.0_s001,permissive,point,False,1.0,1.0,0,145,0,,,,15.0,,,,1,1,0,1131,580.0,1.36606e-06,1.88133,0.370724,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|0,S175_h180.0_u00.0_s001,strict,point,True,0.8724137931034482,0.9318600368324126,17,170,10,0.058823529411764705,0.5882352941176471,0.10695187165775401,16.551724137931036,0.2,1.35,8.849999999999998,21,4,0,1131,580.0,1.36606e-06,1.88133,0.370724,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|0,S175_h180.0_u00.0_s002,permissive,point,False,1.0,1.0,0,128,0,,,,13.241379310344827,,,,1,1,0,1131,580.0,1.27117e-06,1.95463,0.479135,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|0,S175_h180.0_u00.0_s002,strict,point,True,0.8456896551724138,0.916394208313872,11,169,7,0.04142011834319527,0.6363636363636364,0.07777777777777778,16.75862068965517,0.8400000000000001,2.8,8.360000000000001,13,2,0,1131,580.0,1.27117e-06,1.95463,0.479135,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|1,S175_h180.0_u00.0_s000,permissive,point,False,1.0,1.0,0,129,0,,,,13.344827586206897,,,,1,1,0,1131,580.0,1.35975e-06,1.82939,0.399062,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|1,S175_h180.0_u00.0_s000,strict,point,True,0.7889655172413793,0.882035466461064,13,189,6,0.031746031746031744,0.46153846153846156,0.0594059405940594,18.93103448275862,0.5,0.8999999999999999,6.3,16,3,0,1131,580.0,1.35975e-06,1.82939,0.399062,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|1,S175_h180.0_u00.0_s001,permissive,point,False,1.0,1.0,0,172,0,,,,17.79310344827586,,,,1,1,0,1131,580.0,1.36606e-06,1.88133,0.370724,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|1,S175_h180.0_u00.0_s001,strict,point,True,0.8724137931034482,0.9318600368324126,17,172,9,0.05232558139534884,0.5294117647058824,0.09523809523809525,16.862068965517242,0.2,0.7,4.660000000000001,21,4,0,1131,580.0,1.36606e-06,1.88133,0.370724,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|1,S175_h180.0_u00.0_s002,permissive,point,False,1.0,1.0,0,166,0,,,,17.17241379310345,,,,1,1,0,1131,580.0,1.27117e-06,1.95463,0.479135,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|1,S175_h180.0_u00.0_s002,strict,point,True,0.8456896551724138,0.916394208313872,11,213,6,0.028169014084507043,0.5454545454545454,0.053571428571428575,21.413793103448278,0.95,4.85,9.15,13,2,0,1131,580.0,1.27117e-06,1.95463,0.479135,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|2,S175_h180.0_u00.0_s000,permissive,point,False,1.0,1.0,0,45,0,,,,4.655172413793103,,,,1,1,0,1131,580.0,1.35975e-06,1.82939,0.399062,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|2,S175_h180.0_u00.0_s000,strict,point,True,0.7889655172413793,0.882035466461064,13,275,10,0.03636363636363636,0.7692307692307693,0.06944444444444443,27.413793103448278,0.59,1.0,8.28,16,3,0,1131,580.0,1.35975e-06,1.82939,0.399062,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|2,S175_h180.0_u00.0_s001,permissive,point,False,1.0,1.0,0,109,0,,,,11.275862068965518,,,,1,1,0,1131,580.0,1.36606e-06,1.88133,0.370724,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|2,S175_h180.0_u00.0_s001,strict,point,True,0.8724137931034482,0.9318600368324126,17,202,14,0.06930693069306931,0.8235294117647058,0.12785388127853883,19.448275862068964,0.33,1.6,6.940000000000002,21,4,0,1131,580.0,1.36606e-06,1.88133,0.370724,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|2,S175_h180.0_u00.0_s002,permissive,point,False,1.0,1.0,0,89,0,,,,9.206896551724139,,,,1,1,0,1131,580.0,1.27117e-06,1.95463,0.479135,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,tcn|2,S175_h180.0_u00.0_s002,strict,point,True,0.8456896551724138,0.916394208313872,11,238,9,0.037815126050420166,0.8181818181818182,0.07228915662650602,23.689655172413794,0.76,5.8,10.7,13,2,0,1131,580.0,1.27117e-06,1.95463,0.479135,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|0,S175_h180.0_u00.0_s000,permissive,point,False,1.0,1.0,0,5,0,,,,0.5172413793103449,,,,1,1,0,1131,580.0,1.35975e-06,1.82939,0.399062,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|0,S175_h180.0_u00.0_s000,strict,point,True,0.7889655172413793,0.882035466461064,13,153,2,0.013071895424836602,0.15384615384615385,0.024096385542168676,15.620689655172415,5.26,7.8999999999999995,10.54,16,3,0,1131,580.0,1.35975e-06,1.82939,0.399062,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|0,S175_h180.0_u00.0_s001,permissive,point,False,1.0,1.0,0,7,0,,,,0.7241379310344828,,,,1,1,0,1131,580.0,1.36606e-06,1.88133,0.370724,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|0,S175_h180.0_u00.0_s001,strict,point,True,0.8724137931034482,0.9318600368324126,17,69,4,0.057971014492753624,0.23529411764705882,0.0930232558139535,6.724137931034483,2.4400000000000004,4.05,6.010000000000001,21,4,0,1131,580.0,1.36606e-06,1.88133,0.370724,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|0,S175_h180.0_u00.0_s002,permissive,point,False,1.0,1.0,0,11,0,,,,1.1379310344827587,,,,1,1,0,1131,580.0,1.27117e-06,1.95463,0.479135,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|0,S175_h180.0_u00.0_s002,strict,point,True,0.8456896551724138,0.916394208313872,11,124,4,0.03225806451612903,0.36363636363636365,0.05925925925925926,12.413793103448276,2.4800000000000004,8.25,10.17,13,2,0,1131,580.0,1.27117e-06,1.95463,0.479135,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|1,S175_h180.0_u00.0_s000,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.35975e-06,1.82939,0.399062,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|1,S175_h180.0_u00.0_s000,strict,point,True,0.7889655172413793,0.882035466461064,13,173,2,0.011560693641618497,0.15384615384615385,0.02150537634408602,17.689655172413794,1.13,2.85,4.57,16,3,0,1131,580.0,1.35975e-06,1.82939,0.399062,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|1,S175_h180.0_u00.0_s001,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.36606e-06,1.88133,0.370724,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|1,S175_h180.0_u00.0_s001,strict,point,True,0.8724137931034482,0.9318600368324126,17,109,5,0.045871559633027525,0.29411764705882354,0.07936507936507936,10.758620689655173,1.1400000000000001,1.3,3.9400000000000004,21,4,0,1131,580.0,1.36606e-06,1.88133,0.370724,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|1,S175_h180.0_u00.0_s002,permissive,point,False,1.0,1.0,0,7,0,,,,0.7241379310344828,,,,1,1,0,1131,580.0,1.27117e-06,1.95463,0.479135,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|1,S175_h180.0_u00.0_s002,strict,point,True,0.8456896551724138,0.916394208313872,11,169,5,0.029585798816568046,0.45454545454545453,0.05555555555555555,16.96551724137931,1.1,2.9,8.66,13,2,0,1131,580.0,1.27117e-06,1.95463,0.479135,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|2,S175_h180.0_u00.0_s000,permissive,point,False,1.0,1.0,0,2,0,,,,0.20689655172413793,,,,1,1,0,1131,580.0,1.35975e-06,1.82939,0.399062,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|2,S175_h180.0_u00.0_s000,strict,point,True,0.7889655172413793,0.882035466461064,13,181,4,0.022099447513812154,0.3076923076923077,0.041237113402061855,18.310344827586206,0.97,3.3,6.680000000000001,16,3,0,1131,580.0,1.35975e-06,1.82939,0.399062,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|2,S175_h180.0_u00.0_s001,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.36606e-06,1.88133,0.370724,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|2,S175_h180.0_u00.0_s001,strict,point,True,0.8724137931034482,0.9318600368324126,17,104,6,0.057692307692307696,0.35294117647058826,0.09917355371900828,10.137931034482758,1.2,2.15,4.9,21,4,0,1131,580.0,1.36606e-06,1.88133,0.370724,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|2,S175_h180.0_u00.0_s002,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.27117e-06,1.95463,0.479135,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,transformer|2,S175_h180.0_u00.0_s002,strict,point,True,0.8456896551724138,0.916394208313872,11,179,8,0.0446927374301676,0.7272727272727273,0.08421052631578949,17.689655172413794,1.27,4.75,10.76,13,2,0,1131,580.0,1.27117e-06,1.95463,0.479135,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.35975e-06,1.82939,0.399062,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s000,strict,point,True,0.7889655172413793,0.882035466461064,13,0,0,0.0,0.0,0.0,0.0,,,,16,3,0,1131,580.0,1.35975e-06,1.82939,0.399062,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s001,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.36606e-06,1.88133,0.370724,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s001,strict,point,True,0.8724137931034482,0.9318600368324126,17,0,0,0.0,0.0,0.0,0.0,,,,21,4,0,1131,580.0,1.36606e-06,1.88133,0.370724,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s002,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.27117e-06,1.95463,0.479135,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,0.0,window_mean|0,S175_h180.0_u00.0_s002,strict,point,True,0.8456896551724138,0.916394208313872,11,0,0,0.0,0.0,0.0,0.0,,,,13,2,0,1131,580.0,1.27117e-06,1.95463,0.479135,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,always_quiescent,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,1131,0,,,,117.0,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,always_quiescent,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,1131,16,0.014146772767462422,1.0,0.027898866608544026,115.34482758620689,-0.05,0.1,0.2,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,always_quiescent,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,1131,0,,,,117.0,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,always_quiescent,S175_h180.0_u06.0_s001,strict,point,True,0.8212068965517242,0.9018271324434347,16,1131,16,0.014146772767462422,1.0,0.027898866608544026,115.34482758620689,-0.1,0.15000000000000002,0.3,17,1,0,1131,580.0,1.38966e-06,2.02718,0.524611,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,always_quiescent,S175_h180.0_u06.0_s002,permissive,point,False,1.0,1.0,0,1131,0,,,,117.0,,,,1,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,always_quiescent,S175_h180.0_u06.0_s002,strict,point,True,0.7808620689655172,0.8769483977151709,14,1131,14,0.01237842617152962,1.0,0.02445414847161572,115.55172413793103,-0.07,0.1,0.2,15,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar10|0,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,33,0,,,,3.413793103448276,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar10|0,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,414,15,0.036231884057971016,0.9375,0.06976744186046512,41.275862068965516,0.64,1.4,5.699999999999999,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar10|0,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,74,0,,,,7.655172413793103,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar10|0,S175_h180.0_u06.0_s001,strict,point,True,0.8212068965517242,0.9018271324434347,16,379,16,0.04221635883905013,1.0,0.0810126582278481,37.55172413793103,0.2,1.0,3.9499999999999997,17,1,0,1131,580.0,1.38966e-06,2.02718,0.524611,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar10|0,S175_h180.0_u06.0_s002,permissive,point,False,1.0,1.0,0,78,0,,,,8.068965517241379,,,,1,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar10|0,S175_h180.0_u06.0_s002,strict,point,True,0.7808620689655172,0.8769483977151709,14,382,13,0.034031413612565446,0.9285714285714286,0.06565656565656565,38.172413793103445,0.7,1.6,3.640000000000001,15,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar20|0,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,47,0,,,,4.862068965517241,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar20|0,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,389,15,0.038560411311053984,0.9375,0.07407407407407406,38.689655172413794,0.9,1.5,6.26,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar20|0,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,88,0,,,,9.10344827586207,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar20|0,S175_h180.0_u06.0_s001,strict,point,True,0.8212068965517242,0.9018271324434347,16,324,16,0.04938271604938271,1.0,0.09411764705882353,31.862068965517242,0.25,1.5,2.55,17,1,0,1131,580.0,1.38966e-06,2.02718,0.524611,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar20|0,S175_h180.0_u06.0_s002,permissive,point,False,1.0,1.0,0,95,0,,,,9.827586206896552,,,,1,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar20|0,S175_h180.0_u06.0_s002,strict,point,True,0.7808620689655172,0.8769483977151709,14,333,14,0.042042042042042045,1.0,0.08069164265129684,33.0,1.1,3.3,5.450000000000002,15,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar40|0,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,60,0,,,,6.206896551724138,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar40|0,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,429,16,0.037296037296037296,1.0,0.07191011235955055,42.724137931034484,0.35,0.8500000000000001,2.3,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar40|0,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,97,0,,,,10.03448275862069,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar40|0,S175_h180.0_u06.0_s001,strict,point,True,0.8212068965517242,0.9018271324434347,16,393,15,0.03816793893129771,0.9375,0.07334963325183376,39.10344827586207,0.34,1.1,8.959999999999999,17,1,0,1131,580.0,1.38966e-06,2.02718,0.524611,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar40|0,S175_h180.0_u06.0_s002,permissive,point,False,1.0,1.0,0,119,0,,,,12.310344827586206,,,,1,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,ar40|0,S175_h180.0_u06.0_s002,strict,point,True,0.7808620689655172,0.8769483977151709,14,429,12,0.027972027972027972,0.8571428571428571,0.05417607223476298,43.13793103448276,0.61,1.25,4.330000000000001,15,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,damped_persistence|0,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,damped_persistence|0,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,83,5,0.060240963855421686,0.3125,0.10101010101010101,8.068965517241379,0.32,0.5,0.6,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,damped_persistence|0,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,0,0,,,,0.0,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,damped_persistence|0,S175_h180.0_u06.0_s001,strict,point,True,0.8212068965517242,0.9018271324434347,16,100,8,0.08,0.5,0.13793103448275865,9.517241379310345,0.37,0.6,0.63,17,1,0,1131,580.0,1.38966e-06,2.02718,0.524611,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,damped_persistence|0,S175_h180.0_u06.0_s002,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,damped_persistence|0,S175_h180.0_u06.0_s002,strict,point,True,0.7808620689655172,0.8769483977151709,14,105,8,0.0761904761904762,0.5714285714285714,0.13445378151260506,10.03448275862069,0.44,0.6,0.7,15,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear_ols|0,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,281,0,,,,29.06896551724138,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear_ols|0,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,501,15,0.029940119760479042,0.9375,0.058027079303675046,50.275862068965516,0.4,0.7,6.259999999999999,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear_ols|0,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,307,0,,,,31.75862068965517,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear_ols|0,S175_h180.0_u06.0_s001,strict,point,True,0.8212068965517242,0.9018271324434347,16,473,13,0.02748414376321353,0.8125,0.053169734151329244,47.58620689655172,0.3,1.1,8.36,17,1,0,1131,580.0,1.38966e-06,2.02718,0.524611,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear_ols|0,S175_h180.0_u06.0_s002,permissive,point,False,1.0,1.0,0,288,0,,,,29.79310344827586,,,,1,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear_ols|0,S175_h180.0_u06.0_s002,strict,point,True,0.7808620689655172,0.8769483977151709,14,494,13,0.02631578947368421,0.9285714285714286,0.051181102362204724,49.758620689655174,0.76,3.2,11.0,15,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|0,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|0,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,198,16,0.08080808080808081,1.0,0.14953271028037382,18.82758620689655,0.5,1.9500000000000002,3.4,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|0,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,2,0,,,,0.20689655172413793,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|0,S175_h180.0_u06.0_s001,strict,point,True,0.8212068965517242,0.9018271324434347,16,174,16,0.09195402298850575,1.0,0.16842105263157897,16.344827586206897,0.8,2.2,4.1,17,1,0,1131,580.0,1.38966e-06,2.02718,0.524611,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|0,S175_h180.0_u06.0_s002,permissive,point,False,1.0,1.0,0,1,0,,,,0.10344827586206896,,,,1,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|0,S175_h180.0_u06.0_s002,strict,point,True,0.7808620689655172,0.8769483977151709,14,208,14,0.0673076923076923,1.0,0.12612612612612611,20.06896551724138,0.53,1.5,3.020000000000001,15,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|1,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|1,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,198,16,0.08080808080808081,1.0,0.14953271028037382,18.82758620689655,0.5,1.65,3.9000000000000004,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|1,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,3,0,,,,0.3103448275862069,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|1,S175_h180.0_u06.0_s001,strict,point,True,0.8212068965517242,0.9018271324434347,16,164,16,0.0975609756097561,1.0,0.17777777777777776,15.310344827586206,0.55,2.0,4.85,17,1,0,1131,580.0,1.38966e-06,2.02718,0.524611,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|1,S175_h180.0_u06.0_s002,permissive,point,False,1.0,1.0,0,1,0,,,,0.10344827586206896,,,,1,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|1,S175_h180.0_u06.0_s002,strict,point,True,0.7808620689655172,0.8769483977151709,14,206,14,0.06796116504854369,1.0,0.12727272727272726,19.862068965517242,0.53,1.5,2.54,15,1,0,1131,580.0,1.52742e-06,1.99797,0.458821,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|2,S175_h180.0_u06.0_s000,permissive,point,False,1.0,1.0,0,0,0,,,,0.0,,,,1,1,0,1131,580.0,1.63913e-06,1.73749,0.424831,3.0,2.0,0.8,2.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|2,S175_h180.0_u06.0_s000,strict,point,True,0.775,0.8732394366197184,16,198,16,0.08080808080808081,1.0,0.14953271028037382,18.82758620689655,0.5,1.45,4.65,18,2,0,1131,580.0,1.63913e-06,1.73749,0.424831,1.5,1.0,0.4,3.0,3
unseen_vessel,mss,SS5,180.0,6.0,dlinear|2,S175_h180.0_u06.0_s001,permissive,point,False,0.9993103448275862,0.9996550534667127,0,2,0,,,,0.20689655172413793,,,,2,2,0,1131,580.0,1.38966e-06,2.02718,0.524611,3.0,2.0,0.8,2.0,3
