regime,model_a,model_b,seed,dof,horizon_samples,horizon_s,skill_diff,ci_lo,ci_hi,n_realizations,n_boot,ci_level,bootstrap_seed
id,tcn,window_mean,2,heave_imu,150,15.0,0.3260763623577577,0.29872552403347485,0.35448323224011147,384,1000,0.95,0
id,tcn,window_mean,2,roll_rate_imu,10,1.0,4.20697059691953,4.116080900219503,4.288154352283798,384,1000,0.95,0
id,tcn,window_mean,2,roll_rate_imu,20,2.0,1.1888034806376142,1.1642435313000412,1.2112521111892742,384,1000,0.95,0
id,tcn,window_mean,2,roll_rate_imu,30,3.0,0.5967049287774695,0.58589531903246,0.6067900003940689,384,1000,0.95,0
id,tcn,window_mean,2,roll_rate_imu,50,5.0,0.2811873152250353,0.2784726853963271,0.2839351978399844,384,1000,0.95,0
id,tcn,window_mean,2,roll_rate_imu,100,10.0,0.8440743864833699,0.8126114096965454,0.8768379511774302,384,1000,0.95,0
id,tcn,window_mean,2,roll_rate_imu,150,15.0,0.5037730554786398,0.48171240075420924,0.5257795067730824,384,1000,0.95,0
id,tcn,window_mean,2,pitch_rate_imu,10,1.0,1.6385273178122364,1.5783267688335565,1.7009665236823506,384,1000,0.95,0
id,tcn,window_mean,2,pitch_rate_imu,20,2.0,0.5303051751277157,0.5145728645107465,0.5472941557756702,384,1000,0.95,0
id,tcn,window_mean,2,pitch_rate_imu,30,3.0,0.32993057271169673,0.32299534229099985,0.3372697131875406,384,1000,0.95,0
id,tcn,window_mean,2,pitch_rate_imu,50,5.0,0.301352781569562,0.2946791952158037,0.30938657586679713,384,1000,0.95,0
id,tcn,window_mean,2,pitch_rate_imu,100,10.0,0.27890844702684403,0.26005579997389444,0.29862933279467957,384,1000,0.95,0
id,tcn,window_mean,2,pitch_rate_imu,150,15.0,0.1165839892109203,0.10445200801254287,0.12950363753638203,384,1000,0.95,0
id,tcn,window_mean,2,heave_rate_imu,10,1.0,2.7596700456484053,2.651043562035455,2.86149183543393,384,1000,0.95,0
id,tcn,window_mean,2,heave_rate_imu,20,2.0,0.822302283331734,0.7923830750354004,0.8500303907786695,384,1000,0.95,0
id,tcn,window_mean,2,heave_rate_imu,30,3.0,0.4502252609496728,0.43667979930855594,0.46350480299978963,384,1000,0.95,0
id,tcn,window_mean,2,heave_rate_imu,50,5.0,0.28225475175031983,0.2783916707650262,0.2861601347285456,384,1000,0.95,0
id,tcn,window_mean,2,heave_rate_imu,100,10.0,0.6769931832686777,0.6347852149023421,0.7187742070610149,384,1000,0.95,0
id,tcn,window_mean,2,heave_rate_imu,150,15.0,0.2353846203080386,0.2209529326838113,0.2504428176727613,384,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_imu,10,1.0,-0.005302447678049543,-0.005805416409725719,-0.004856271201229522,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_imu,20,2.0,-0.001139030606723745,-0.0013143117969421504,-0.0009367473421803085,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_imu,30,3.0,0.0021562577700039837,0.0015887309786591038,0.0028079640591618382,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_imu,50,5.0,0.013856197665381969,0.01201091465099496,0.015867213341231756,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_imu,100,10.0,0.06043562902372739,0.04982210801301253,0.07237692017059984,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_imu,150,15.0,0.049584848059939735,0.037111435375584485,0.06450548052466434,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_imu,10,1.0,-0.011753998256008842,-0.012812363086491139,-0.010764102990859248,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_imu,20,2.0,0.01293279038699363,0.00847103839096694,0.018270210839156198,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_imu,30,3.0,0.06355139661069353,0.051694385215912055,0.0771995682629201,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_imu,50,5.0,0.030285474475890344,0.014427853891326885,0.04807348995068457,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_imu,100,10.0,-0.17024717981912935,-0.28063587211320523,-0.0674094332456461,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_imu,150,15.0,-0.2441768704668388,-0.26405842529443774,-0.22356846816457768,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_imu,10,1.0,-0.007216676052899042,-0.007467403815055173,-0.006989914081231473,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_imu,20,2.0,-0.0038099363894614595,-0.003986729789244812,-0.003646750539934862,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_imu,30,3.0,-0.002524853749639616,-0.002824644581720867,-0.002214349852782555,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_imu,50,5.0,0.017161234538974106,0.013949706522139688,0.0209246501775128,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_imu,100,10.0,0.2038471148138514,0.15286133063536617,0.2630137768298754,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_imu,150,15.0,-0.07012254724772404,-0.10572943228869346,-0.02637242766501573,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_rate_imu,10,1.0,-0.005203422897640309,-0.005776599718968143,-0.004669492316950939,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_rate_imu,20,2.0,0.004032458366051898,0.0032143567663643516,0.004980884650454945,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_rate_imu,30,3.0,0.008156070495481412,0.006937993521622817,0.00944964480433252,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_rate_imu,50,5.0,0.0011509932831266325,0.00036193667411697425,0.0020767004129612705,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_rate_imu,100,10.0,-0.0026416237397082834,-0.018705971434670527,0.01630718004517957,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,roll_rate_imu,150,15.0,-0.029572185811538528,-0.04174939426640764,-0.015007822003945058,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_rate_imu,10,1.0,-0.0009415625767542629,-0.005735445062878906,0.005232997075140878,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_rate_imu,20,2.0,0.04373529642693395,0.033822808311939,0.05551232922025267,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_rate_imu,30,3.0,0.025413634883501873,0.019279328417612592,0.03310200380064856,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_rate_imu,50,5.0,0.06230079089436132,0.02984890247290612,0.09551447576556787,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_rate_imu,100,10.0,-0.45624549646435963,-0.5168498219506515,-0.38882190242487663,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,pitch_rate_imu,150,15.0,-0.5237201716356902,-0.5451986521892278,-0.5053297314771649,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_rate_imu,10,1.0,-0.010786025899454236,-0.01133703645418717,-0.010283623915782924,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_rate_imu,20,2.0,-0.005703555409795815,-0.006154393612887493,-0.005271808403943753,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_rate_imu,30,3.0,0.003174630176633206,0.0011357886397637186,0.005439801052044642,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_rate_imu,50,5.0,0.03009280498965213,0.02521126785681262,0.03593652515982765,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_rate_imu,100,10.0,0.03257859099570698,-0.02575556505648916,0.09726809920780102,480,1000,0.95,0
unseen_seastate,tcn,ar20,0,heave_rate_imu,150,15.0,-0.1437546987113722,-0.16864388628471902,-0.11374682124141136,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_imu,10,1.0,-0.005341476524505084,-0.00584925079545376,-0.004870980901844406,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_imu,20,2.0,-0.0013391176958401966,-0.0015488881188619626,-0.0011187421256997404,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_imu,30,3.0,0.0019561702296031587,0.0014771961892161704,0.0025025532069728198,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_imu,50,5.0,0.013371956925449827,0.01160167106597295,0.015293612159894538,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_imu,100,10.0,0.06570527969343092,0.054844640588206206,0.07772574246042743,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,roll_imu,150,15.0,0.058022243197048746,0.045623980974779724,0.07226687350916612,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_imu,10,1.0,-0.016971780805493965,-0.01779473251862226,-0.01620052110789656,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_imu,20,2.0,-0.0012292720212717862,-0.005492045886096428,0.003956756349846812,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_imu,30,3.0,0.053187806676131856,0.041467432501822575,0.06677349987954628,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_imu,50,5.0,0.027510074207326877,0.011674101837981626,0.04532095734539739,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_imu,100,10.0,-0.12536965040192788,-0.2258468980203632,-0.03151467815348864,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,pitch_imu,150,15.0,-0.24212991999767197,-0.26054035552384713,-0.22295099765170848,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave_imu,10,1.0,-0.005657358843723316,-0.005915259006056769,-0.005402490806378897,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave_imu,20,2.0,-0.005003126977209862,-0.005183657289681793,-0.004830461617506897,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave_imu,30,3.0,-0.0034035418698599583,-0.00365418335714703,-0.003133797477912231,480,1000,0.95,0
unseen_seastate,tcn,ar20,1,heave_imu,50,5.0,0.01841790164737983,0.015265380753473013,0.02208255417443426,480,1000,0.95,0
