model,dof,horizon_samples,horizon_s,n_windows,rmse,mae,rmse_persistence,skill,signal_std,nrmse,n_realizations,skill_ci_lo,skill_ci_hi,seed,deterministic,n_params,fit_time_s,best_epoch,epochs_run,best_val_loss,regime
dlinear,roll_rate,100,10.0,542880,1.3565684144487988,0.9035279407291229,2.6414823571751724,0.7362527298137482,2.736128999843485,0.49579841247485,480,0.7222369581497666,0.7470723708576179,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,roll_rate,150,15.0,542880,1.952669170231302,1.273828321346142,4.093644502679639,0.7724708269755947,2.7370865408303726,0.7134115568150449,480,0.7685876315763562,0.7759633736840273,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch_rate,10,1.0,542880,0.001456255795012295,0.0011563626306559226,0.048713605157262044,0.9991063349165913,0.06576512293290253,0.022143284009338102,480,0.9990866621516417,0.9991224207053924,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch_rate,20,2.0,542880,0.007919396057620516,0.006044396582232719,0.08950371033534088,0.9921710765294528,0.06576105880147227,0.12042683317384809,480,0.9921195923234392,0.9922187757138746,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch_rate,30,3.0,542880,0.018762575499157438,0.014247489614033701,0.11622431527884762,0.9739390097889893,0.06575441150073948,0.2853432198833752,480,0.9737698553998466,0.9740934422105261,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch_rate,50,5.0,542880,0.024010003537292168,0.018256844751680993,0.11920509987056824,0.9594309557712265,0.06574188233734778,0.3652162469898151,480,0.9588624783323653,0.9599165703886461,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch_rate,100,10.0,542880,0.05775473204683996,0.04395355861801939,0.0838813737514642,0.5259282485900906,0.06572507723549406,0.8787320529103949,480,0.5204125081199558,0.5319157987468512,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,pitch_rate,150,15.0,542880,0.06700803614590932,0.050430983678491505,0.09488319909746933,0.5012589194831931,0.0657301350648849,1.0194416317532735,480,0.49362346424016557,0.5076856638781114,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave_rate,10,1.0,542880,0.005645521071208971,0.003938736674213335,0.27069553593565016,0.9995650434475503,0.44901789131634606,0.012573042590036882,480,0.9995539379973831,0.9995764851509855,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave_rate,20,2.0,542880,0.04188986682234047,0.028949035807469076,0.5128966998925041,0.9933295036655562,0.4490640117514402,0.0932826183486883,480,0.993206992478477,0.9934612337440896,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave_rate,30,3.0,542880,0.10562950732679202,0.07294330167771598,0.7022072783425681,0.9773723290224451,0.44910731984426616,0.2351988103053418,480,0.9770201784846329,0.9777569333066862,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave_rate,50,5.0,542880,0.1323057508014381,0.09196160363893509,0.8646383961207528,0.9765853102057636,0.44913294867058995,0.29458037134228565,480,0.9762806481973755,0.9768506192247572,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave_rate,100,10.0,542880,0.29795115560435304,0.21247152552991289,0.4403061225551369,0.5420893974036561,0.4491261128521456,0.6634019868322374,480,0.517865457196031,0.5625672242389915,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear,heave_rate,150,15.0,542880,0.40993825056798877,0.28877697130039287,0.6915545720642212,0.6486143893791976,0.4491083042103025,0.9127826110648541,480,0.6446151294084259,0.6519559101923454,2,False,60300,960.8794351920078,54.0,60.0,0.43193177203358823,unseen_heading
dlinear_ols,roll,10,1.0,542880,0.015276640666532351,0.00936521601981156,2.6983944345487956,0.9999679487581055,5.0567053318459285,0.003021066023033555,480,0.9999676447225067,0.9999682401969122,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll,20,2.0,542880,0.15058283045087753,0.09220556007593157,5.190916990401267,0.9991584832897231,5.058101722258217,0.029770621217093476,480,0.9991498309800143,0.9991664455122796,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll,30,3.0,542880,0.5350110459489595,0.3268571199066671,7.291040393838889,0.994615486270692,5.058718148754806,0.10576020055212042,480,0.994554095039745,0.9946711859019429,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll,50,5.0,542880,1.1318522177600532,0.6879449438065275,9.760557569415065,0.9865528516023973,5.058662539241705,0.22374534948316957,480,0.9863270760564061,0.9867516073082051,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll,100,10.0,542880,2.3952787332635044,1.4941622692321341,5.02718980701522,0.7729813422611665,5.062292920246066,0.473160832650331,480,0.7642735383871753,0.7797608906464392,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll,150,15.0,542880,3.460186268033761,2.1545869682139216,7.374083638485099,0.7798174798558232,5.065170959625261,0.6831331648260413,480,0.7765663547593474,0.7826238784041809,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch,10,1.0,542880,0.0004345382378068075,0.00032566716442745025,0.06419259594153902,0.9999541767255448,0.09331800023822037,0.004656531823415919,480,0.9999539500838649,0.9999543665454683,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch,20,2.0,542880,0.004226492260650033,0.003164275321887962,0.11932083976475145,0.998745335662853,0.09331311784801627,0.045293656005942616,480,0.9987385281733936,0.9987509567339955,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch,30,3.0,542880,0.014676777400875878,0.010966622407140135,0.1581323770827971,0.9913857034961921,0.0933093260053012,0.15729164521070535,480,0.9913276120873981,0.9914328740558963,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch,50,5.0,542880,0.029195558147574074,0.021672476343776337,0.17469731727052137,0.9720706329889959,0.09329922763600644,0.3129238996648114,480,0.9717150177057757,0.9723895920006772,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch,100,10.0,542880,0.06909224069112609,0.0517082823414747,0.10629142820675849,0.5774656026997982,0.09327196673014979,0.7407610572962465,480,0.5691424105086506,0.5858371055103009,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch,150,15.0,542880,0.0914495974492039,0.06779931205210306,0.13931379085811119,0.5691011090324443,0.09328776110372569,0.9802957683540293,480,0.5624843513373866,0.5748526610978888,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave,10,1.0,542880,0.0034015743714611232,0.0021929358657120594,0.4420022912223382,0.9999407742048384,0.7794698459399999,0.004363958899986698,480,0.999938993920138,0.9999428340456583,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave,20,2.0,542880,0.03358598089330591,0.021600215979492344,0.8430990468253012,0.9984130659577314,0.7795381170816457,0.0430844626546828,480,0.9983663934981739,0.9984675814475302,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave,30,3.0,542880,0.11967197863967695,0.07662502826090514,1.1675647610562139,0.9894943486054287,0.7795925331975873,0.15350580404974987,480,0.9892031503390976,0.9898385696355525,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave,50,5.0,542880,0.25645077054485793,0.16181777245366002,1.4948282814139655,0.9705676184538744,0.7797418971482062,0.3288918698389682,480,0.9698268189615915,0.9714036143810914,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave,100,10.0,542880,0.5067907016674468,0.3369904503725581,0.8088824179867767,0.6074576799907263,0.7798418820620302,0.6498634060630455,480,0.5901724152939875,0.6219790672544082,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave,150,15.0,542880,0.688914645255117,0.46382803244098286,1.1495384153377484,0.6408433961147497,0.7799149016983908,0.8833202747567638,480,0.6346863740258395,0.646716209370508,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll_rate,10,1.0,542880,0.008467023727809752,0.005511258734508277,1.496522493983729,0.9999679893085258,2.7332887334068814,0.003097742153737308,480,0.9999675925244085,0.9999683157710776,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll_rate,20,2.0,542880,0.08329222779894192,0.054126023480641355,2.869729322989601,0.9991575830711297,2.733256744126837,0.030473620152193338,480,0.9991456810407053,0.9991670447949067,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll_rate,30,3.0,542880,0.2949316299234349,0.19105956218264683,4.009794338695159,0.9945899845523488,2.733638938173776,0.10788975303390497,480,0.9945048958022524,0.9946598868823485,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll_rate,50,5.0,542880,0.6182303681230776,0.3972905595247268,5.284985224882037,0.9863159984877808,2.7350087097464617,0.22604329043631757,480,0.9860070403203977,0.9865742288885357,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll_rate,100,10.0,542880,1.344329253600431,0.8841072669425951,2.6414823571751724,0.7409903947601415,2.736128999843485,0.49132524587741694,480,0.7285938350092501,0.7506832845484246,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,roll_rate,150,15.0,542880,1.94237852170608,1.2667185607621854,4.093644502679639,0.7748626843227839,2.7370865408303726,0.70965184795246,480,0.7709949023496071,0.7783633739138828,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch_rate,10,1.0,542880,0.0003474047196166091,0.00026421990106142426,0.048713605157262044,0.9999491406406787,0.06576512293290253,0.005282506959974087,480,0.9999488777116237,0.9999493650827016,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch_rate,20,2.0,542880,0.0033572522293392397,0.002552264581957861,0.08950371033534088,0.9985930266757387,0.06576105880147227,0.05105228368470364,480,0.9985850536029378,0.9985999087001876,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch_rate,30,3.0,542880,0.011531634413907395,0.00875893822341153,0.11622431527884762,0.9901556343003943,0.06575441150073948,0.17537430798506515,480,0.9900891293776681,0.9902111505062676,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch_rate,50,5.0,542880,0.02220345242608229,0.01680789482698249,0.11920509987056824,0.965306241994536,0.06574188233734778,0.33773679177829946,480,0.9648913819383966,0.9656569466705485,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch_rate,100,10.0,542880,0.0534431202505326,0.040576648221527276,0.0838813737514642,0.5940686961633197,0.06572507723549406,0.8131313419236466,480,0.5894575615498804,0.5989755808420778,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,pitch_rate,150,15.0,542880,0.0668373325423203,0.05033318687874226,0.09488319909746933,0.5037967779570565,0.0657301350648849,1.0168445945888054,480,0.4960664001933537,0.5103755284278841,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave_rate,10,1.0,542880,0.0018270504091965883,0.0012759555501826371,0.27069553593565016,0.9999544447040748,0.44901789131634606,0.004068992448920879,480,0.9999538246824686,0.999955130116455,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave_rate,20,2.0,542880,0.017968479455745288,0.012523424428075657,0.5128966998925041,0.9987726657737425,0.4490640117514402,0.04001318071707549,480,0.9987562434093123,0.9987904751403669,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave_rate,30,3.0,542880,0.06357312052524097,0.044150729472307186,0.7022072783425681,0.9918037271780543,0.44910731984426616,0.14155440741265538,480,0.9916998318717011,0.9919146080768094,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave_rate,50,5.0,542880,0.1334617655807724,0.09156030886081867,0.8646383961207528,0.9761743533314315,0.44913294867058995,0.29715425237852683,480,0.9758836362854858,0.9764558343493969,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave_rate,100,10.0,542880,0.29003810233363075,0.20474629756405333,0.4403061225551369,0.5660889990080313,0.4491261128521456,0.6457832088447564,480,0.5457186574843466,0.5836057217922913,0,True,60300,0.17939747401396744,,,,unseen_heading
dlinear_ols,heave_rate,150,15.0,542880,0.4061757107080625,0.28626655929060985,0.6915545720642212,0.6550350394768119,0.4491083042103025,0.9044048103770175,480,0.6511180894282775,0.6583402003535145,0,True,60300,0.17939747401396744,,,,unseen_heading
tcn,roll,10,1.0,542880,0.4451645908781148,0.3035639666928376,2.6983944345487956,0.972783619988856,5.0567053318459285,0.08803451292179791,480,0.9708212481725454,0.974333992306074,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,roll,20,2.0,542880,0.735639738081711,0.4979600124909444,5.190916990401267,0.9799163708132529,5.058101722258217,0.14543790901723513,480,0.9786866191452834,0.9809241903529811,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,roll,30,3.0,542880,1.183149957653329,0.8094562634260547,7.291040393838889,0.9736669856142205,5.058718148754806,0.2338833520394014,480,0.9721396879924211,0.9749243975254454,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,roll,50,5.0,542880,1.958928692221445,1.3064319787735823,9.760557569415065,0.959720135584866,5.058662539241705,0.387242413785342,480,0.9578628919083656,0.961232131543717,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,roll,100,10.0,542880,2.121575597655079,1.4962768592815956,5.02718980701522,0.8218989592101258,5.062292920246066,0.4190938041475392,480,0.8063437572768448,0.8336228049477453,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,roll,150,15.0,542880,3.052298595573361,2.089205819347244,7.374083638485099,0.8286682245352565,5.065170959625261,0.6026052466744736,480,0.8196201183446825,0.836761577377277,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,pitch,10,1.0,542880,0.10977857102745758,0.07464053076297444,0.06419259594153902,-1.9245918738032701,0.09331800023822037,1.176392236730502,480,-2.103003393212735,-1.738769702117491,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,pitch,20,2.0,542880,0.36624805172962344,0.25039786545699616,0.11932083976475145,-8.42145642518152,0.09331311784801627,3.9249363881094395,480,-8.962053901660594,-7.853116618401235,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,pitch,30,3.0,542880,0.7090045507072589,0.47919913872899567,0.1581323770827971,-19.102795122820552,0.0933093260053012,7.5984318080593365,480,-20.272503826593713,-17.857493976426156,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,pitch,50,5.0,542880,0.8574102148997192,0.5567377780489562,0.17469731727052137,-23.08822698217847,0.09329922763600644,9.189896171968135,480,-24.48586554048383,-21.586377438110468,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,pitch,100,10.0,542880,0.9192669163529018,0.6426679846704025,0.10629142820675849,-73.79744719754582,0.09327196673014979,9.855768550613744,480,-76.84389203750061,-70.4460188240916,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,pitch,150,15.0,542880,0.7399969807571509,0.5142744440501374,0.13931379085811119,-27.214455647665318,0.09328776110372569,7.932412269326048,480,-28.777729596488427,-25.555051360503438,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,heave,10,1.0,542880,0.04264052739751827,0.029458879074328866,0.4420022912223382,0.99069329187309,0.7794698459399999,0.05470452464533253,480,0.9905904985625354,0.9907913278986751,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,heave,20,2.0,542880,0.12936152848437152,0.09107506794700175,0.8430990468253012,0.9764574728384154,0.7795381170816457,0.16594637984947017,480,0.9761976145551681,0.9766899882740204,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,heave,30,3.0,542880,0.29740385909073064,0.20670734476994315,1.1675647610562139,0.9351169522858541,0.7795925331975873,0.38148628472734974,480,0.9345716384701914,0.9355784399576644,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,heave,50,5.0,542880,0.4721599677287429,0.3132785267809328,1.4948282814139655,0.9002309784240967,0.7797418971482062,0.6055336637105176,480,0.8994052949541446,0.9009999291300099,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,heave,100,10.0,542880,0.7171611729913976,0.47885317991392456,0.8088824179867767,0.21392724049895218,0.7798418820620302,0.9196238230948888,480,0.1700805678965527,0.2507879970283446,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
tcn,heave,150,15.0,542880,0.8402026808963294,0.5722167670098235,1.1495384153377484,0.46577876421930775,0.7799149016983908,1.0773004581226133,480,0.45887199351151325,0.47205714427558615,0,False,196804,4156.6005393860105,59.0,60.0,0.11698477213595554,unseen_heading
