model,head,regime,dof,horizon_samples,horizon_s,n_seeds,deterministic,n_windows,n_quantiles,alpha,picp_mean,picp_std,picp_ci_lo,picp_ci_hi,mean_interval_width_mean,mean_interval_width_std,width_ratio_mean,width_ratio_std,signal_std,winkler_mean,winkler_std,crps_mean,crps_std,pinball_mean,pinball_std,crossing_rate_mean,crossing_rate_std,n_params,val_loss_name,fit_time_s_mean
dlinear_gaussian,gaussian,id,pitch,20,2.0,3,False,434304,9,0.1,0.9047088368209057,0.0009454346635842047,0.888838751197318,0.9191961160845858,0.6523666232066185,0.0035691324477453617,0.15974603225514086,0.0008739790278016904,1.2413790185919036,1.0117047975520357,0.006557424650528985,0.1022440853017596,0.0005763462093653495,0.051122042650879794,0.0002881731046826622,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch,30,3.0,3,False,434304,9,0.1,0.89469050864525,0.000389239603053698,0.8797033299255821,0.9091811841475096,1.3653277226530867,0.00015351042793462414,0.3343244467310407,3.758972152632167e-05,1.2413993725281671,2.168350878442593,0.0060971003127264735,0.22226407423812958,0.0004730248255167006,0.11113203711906479,0.00023651241275835332,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch,50,5.0,3,False,434304,9,0.1,0.8867352514981826,0.0005576904922898321,0.8714304381262894,0.9014400627210433,1.605611449028842,0.0010978635251756132,0.39312493128245957,0.00026880570835069234,1.2415168463730468,2.6184146967076427,0.003727084935792285,0.2690455998099247,0.0003649260759531206,0.13452279990496233,0.00018246303797658935,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch,100,10.0,3,False,434304,9,0.1,0.8646669920915611,9.066062592114002e-05,0.8489324298187445,0.8803715254752431,3.0920721612305893,0.0013101781419735134,0.7572797028161536,0.00032087586002360163,1.2411836658196425,5.449057170222242,0.002035085170169513,0.5606460510027541,0.00019678759178633925,0.28032302550137705,9.839379589307226e-05,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch,150,15.0,3,False,434304,9,0.1,0.8752647914824639,3.344624743572886e-05,0.8606064530835543,0.8899642301245211,3.721226963375417,7.361173320628864e-05,0.9118656694738668,1.8038139850570363e-05,1.2405036351372414,6.2037205875819454,5.725478130759432e-05,0.6424362309724208,6.084405919703827e-06,0.3212181154862103,3.04220295997951e-06,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch_rate,10,1.0,3,False,434304,9,0.1,0.8635993835347283,0.005650443126463995,0.8345270248489537,0.8904414304266136,0.08914547236714136,0.0005316872279871298,0.029339314021390794,0.00017498744612437454,0.9236173504276821,0.2581686590088384,0.0025496046776318183,0.020611707807275687,0.0002752870558849597,0.010305853903637847,0.00013764352794247905,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch_rate,20,2.0,3,False,434304,9,0.1,0.8470096215247077,0.001175053906464873,0.8230241950338933,0.868646270814913,0.48637207269813115,0.002660903385077435,0.16005268435064177,0.0008756356573204751,0.9237371608217294,1.3684958507389522,0.009331154164816714,0.11358147070058926,0.0007432898713941183,0.05679073535029463,0.000371644935697041,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch_rate,30,3.0,3,False,434304,9,0.1,0.8454131975144906,0.0007458944752333064,0.823850056642352,0.8653669434313292,1.017919763592616,0.00011547216970701672,0.3349241984318538,3.799358776944937e-05,0.9238676654473805,2.510208267660668,0.007390622734603723,0.22240142257463058,0.0006007706498931592,0.11120071128731533,0.0003003853249466489,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch_rate,50,5.0,3,False,434304,9,0.1,0.840434350132626,0.0003565361679242511,0.8198881428676688,0.8602608426355732,1.1970636478981866,0.0008183611522744577,0.3938975628473577,0.0002692843141430692,0.923797316378609,2.8645324983165565,0.0025555219791459144,0.25959341175974265,0.0002074883346966364,0.12979670587987135,0.0001037441673482553,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch_rate,100,10.0,3,False,434304,9,0.1,0.8384748931623932,7.182284280354266e-05,0.8187287591180371,0.8568856722480106,2.305300200589698,0.0009762962092608548,0.7586458143878115,0.0003212870204795549,0.9237004804982916,4.910541582593914,0.003789913136396094,0.47620233186410066,0.0003012002202411269,0.23810116593205036,0.00015060011012052416,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,pitch_rate,150,15.0,3,False,434304,9,0.1,0.8728586427939876,3.705578797210572e-05,0.857183677792514,0.8882385955459771,2.774369608094307,5.463642745513831e-05,0.9133009687347533,1.798588838969332e-05,0.9234069683655249,4.731502059659021,0.0002567239603447504,0.4882279551834892,1.8960778630296318e-05,0.24411397759174455,9.480389315127925e-06,0.0,0.0,120600,gaussian_nll,1055.7465900426614
dlinear_gaussian,gaussian,id,roll,10,1.0,3,False,434304,9,0.1,0.9916901525198939,0.0047382073218871935,0.98274866222738,0.9975179252320955,0.3499108055491069,0.0020880643206452414,0.02888151543694967,0.0001723480982972825,3.682816873957597,0.35730027238559087,0.006630953471304765,0.030405875433733354,0.0015093878268587634,0.015202937716866677,0.0007546939134293811,0.0,0.0,120600,gaussian_nll,1055.7465900426614
